,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,10846,10668,10583,10778,11533,11376,11533,10109,9079,9019
ST Debt,840,335,1040,110,280,17,77,37,93,854
LT Debt,10006,10333,9543,10668,11253,11359,11456,10072,8986,8165
Total Debt/EBITDA,12.45,11.87,11.08,12.82,13.20,12.47,12.23,13.77,17.63,17.72
Net Debt/EBITDA,12.11,11.46,10.62,12.43,12.66,12.03,11.87,13.12,16.42,16.67
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,1.97,1.81,1.84,1.57,1.35,1.59,1.60,1.43,1.21,1.35
EBITDA-CapEx/Interest Expense,-1.96,-3.72,-1.15,-1.14,-0.24,-0.14,-0.17,0.05,0.08,-0.40
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,442,498,520,536,646,574,591,515,424,378
Common Equity/Total Assets,19.40,19.80,19.38,19.84,20.23,20.14,19.24,17.64,18.10,20.06
Long-Term Debt/Equity (%),40.18,41.92,41.84,45.67,45.81,53.11,52.24,52.51,46.86,52.75
Long-Term Debt/Capital (%),31.46,32.74,31.22,34.22,34.11,37.84,37.97,39.37,35.68,32.60
Long-Term Debt/Total Assets (%),12.52,13.19,12.55,13.93,14.14,14.50,13.93,12.55,11.01,10.82
Total Debt/Equity (%),43.55,43.28,46.40,46.14,46.95,53.19,52.59,52.70,47.35,58.27
Total Debt/Capital (%),34.10,33.81,34.62,34.57,34.95,37.89,38.23,39.51,36.05,36.01
Total Debt/Total Assets (%),13.57,13.61,13.92,14.07,14.49,14.53,14.02,12.60,11.12,11.95
Net Debt to Equity,42.36,41.80,44.47,44.74,45.03,51.30,51.06,50.21,44.11,54.83
Net Debt/Capital (%),33.48,33.03,33.67,33.88,34.01,37.05,37.53,38.36,34.43,34.62
EBITDA,871,899,955,841,874,912,943,734,515,509
EBITDA-CapEx,-866,-1854,-600,-609,-157,-83,-98,24,33,-151
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
