,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,440,420,399,371,350,343,338,339,305,277
Diluted Weighted Avg Shares,462,450,427,396,372,355,348,344,329,295
Basic Weighted Avg Shares,440,420,399,371,350,343,338,339,323,290
Revenue per Share,77.76,87.80,99.51,111.97,124.58,136.13,151.68,151.82,181.72,207.45
EBITDA per Share,14.89,17.56,19.73,22.03,23.39,26.01,29.00,29.41,38.76,41.41
Operating Income per Share,10.90,13.23,14.96,16.73,17.30,19.37,21.33,21.39,29.93,31.18
"Basic EPS, GAAP",3.54,4.46,5.34,7.80,6.33,11.04,10.36,11.06,21.51,19.44
Basic EPS from Cont Ops,4.54,5.64,6.76,9.26,7.84,12.80,12.25,12.92,23.88,23.54
"Diluted EPS, GAAP",3.37,4.16,4.99,7.30,5.95,10.66,10.07,10.93,21.16,19.15
Diluted EPS from Cont Ops,4.32,5.27,6.32,8.67,7.37,12.35,11.90,12.77,23.49,23.19
Dividend per Share,0.04,0.02,0,0,0,1.42,1.63,0.45,1.93,2.25
Cash Flow per Share,8.37,10.58,11.87,15.26,15.50,19.72,22.46,27.20,27.71,29.35
Free Cash Flow per Basic Share,3.95,5.40,5.92,7.81,6.89,9.30,10.18,18.85,16.65,14.21
Cash & Equivalents per Share,0.94,1.35,1.86,1.74,2.09,1.46,1.83,5.28,4.75,3.27
Book Value per Share,-21.38,-18.01,-18.39,-18.79,-18.65,-13.32,-6.94,2.30,-1.73,-8.21
Tangible Book Value per Share,-29.19,-30.71,-32.04,-33.30,-35.39,-31.70,-26.10,-16.75,-26.36,-35.06
