,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,28376,29645,30488,31376,33058,32821,35221,32677,36334,40200
ST Debt,786,338,233,216,200,788,145,209,237,734
LT Debt,27590,29307,30255,31160,32858,32033,35076,32468,36097,39466
Total Debt/EBITDA,4.34,4.01,3.87,3.84,4.04,3.68,3.59,3.27,2.90,3.34
Net Debt/EBITDA,4.27,3.94,3.78,3.76,3.95,3.62,3.37,2.93,2.64,3.09
Total Debt/EBIT,5.92,5.33,5.11,5.06,5.46,4.94,4.88,4.50,3.75,4.44
Net Debt/EBIT,5.84,5.23,4.99,4.96,5.34,4.87,4.59,4.02,3.42,4.11
EBITDA to Interest Expense,3.54,4.24,4.73,4.78,4.84,5.08,5.38,6.30,8.00,6.91
EBITDA-CapEx/Interest Expense,2.49,2.99,3.30,3.17,3.06,3.05,3.10,4.51,5.72,4.38
EBIT to Interest Expense,2.59,3.19,3.58,3.63,3.58,3.78,3.96,4.58,6.18,5.20
Interest Expense,1848,1743,1665,1707,1690,1755,1824,1584,1566,1741
Common Equity/Total Assets,-32.60,-24.27,-22.40,-20.63,-17.84,-11.65,-5.21,1.64,-1.04,-4.34
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,1122.68,2424.24,0
Long-Term Debt/Capital (%),135.78,124.87,122.46,119.47,115.94,105.78,99.89,90.75,94.43,97.17
Long-Term Debt/Total Assets (%),95.70,93.94,92.40,92.30,89.79,81.70,77.85,68.37,71.14,75.26
Total Debt/Equity (%),-409.58,-456.22,-504.27,-557.00,-661.82,-1124.78,-6233.81,1129.91,2440.16,-55068.49
Total Debt/Capital (%),139.65,126.31,123.40,120.30,116.64,108.38,100.30,91.34,95.05,98.97
Total Debt/Total Assets (%),98.42,95.02,93.11,92.94,90.34,83.71,78.17,68.81,71.61,76.66
Net Debt to Equity,-403.61,-447.51,-492.01,-545.54,-647.17,-1107.57,-5858.58,1010.06,2224.85,-50926.03
Net Debt/Capital (%),140.48,126.96,124.12,120.82,117.09,108.52,95.96,85.96,90.08,93.62
EBITDA,6545,7385,7869,8164,8188,8920,9814,9983,12531,12022
EBITDA-CapEx,4602,5209,5494,5404,5173,5347,5656,7148,8954,7627
Operating Income (Loss),4792,5565,5965,6198,6057,6642,7218,7262,9678,9053
