,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,13.33,16.66,12.82,9.49,13.88,11.09,14.25,14.68,12.00,12.35
Price/Earnings Average,11.35,13.41,14.54,9.63,12.98,10.35,12.65,11.37,10.12,11.43
Price/Earnings High,13.99,17.00,17.88,10.73,14.38,13.35,14.50,15.09,12.27,14.36
Price/Earnings Low,8.66,10.32,8.22,7.70,11.25,7.69,10.65,5.28,7.27,8.46
Price/Book Value,-2.21,-4.12,-3.72,-3.94,-4.71,-9.19,-21.27,70.65,-149.05,-29.23
Price/Book Value Average,-1.88,-3.32,-4.22,-4.00,-4.41,-8.58,-18.88,54.73,-125.72,-27.06
Price/Book Value High,-2.32,-4.21,-5.19,-4.45,-4.88,-11.06,-21.65,72.62,-152.40,-33.99
Price/Book Value Low,-1.43,-2.56,-2.39,-3.20,-3.82,-6.37,-15.90,25.40,-90.33,-20.04
Price/Tangible Book Value,-1.62,-2.42,-2.14,-2.22,-2.48,-3.86,-5.65,-9.69,-9.79,-6.84
Price/Tangible Book Value Average,-1.38,-1.95,-2.42,-2.26,-2.32,-3.60,-5.02,-7.51,-8.26,-6.33
Price/Tangible Book Value High,-1.70,-2.47,-2.98,-2.51,-2.57,-4.65,-5.75,-9.96,-10.01,-7.96
Price/Tangible Book Value Low,-1.05,-1.50,-1.37,-1.80,-2.01,-2.68,-4.23,-3.48,-5.94,-4.69
Price/Sales,0.61,0.85,0.69,0.66,0.71,0.90,0.97,1.07,1.42,1.16
Price/Sales Average,0.52,0.68,0.78,0.67,0.66,0.84,0.86,0.83,1.20,1.07
Price/Sales High,0.64,0.86,0.96,0.75,0.73,1.08,0.99,1.10,1.45,1.34
Price/Sales Low,0.39,0.52,0.44,0.54,0.57,0.62,0.73,0.38,0.86,0.79
Price/Cash Flow,5.64,7.02,5.76,4.85,5.67,6.21,6.57,5.97,9.31,8.18
Price/Cash Flow Average,4.80,5.65,6.54,4.92,5.30,5.80,5.83,4.62,7.86,7.57
Price/Cash Flow High,5.92,7.17,8.04,5.49,5.87,7.48,6.69,6.14,9.52,9.51
Price/Cash Flow Low,3.66,4.35,3.70,3.94,4.59,4.31,4.91,2.15,5.65,5.60
Price/Free Cash Flow,3.88,5.05,4.11,3.48,3.87,4.21,4.37,4.62,6.77,5.47
Price/Free Cash Flow Average,3.30,4.07,4.66,3.53,3.62,3.93,3.88,3.58,5.71,5.07
Price/Free Cash Flow High,4.07,5.15,5.73,3.94,4.01,5.07,4.45,4.75,6.92,6.37
Price/Free Cash Flow Low,2.52,3.13,2.64,2.83,3.14,2.92,3.27,1.66,4.10,3.75
EV/Sales,1.46,1.67,1.48,1.44,1.49,1.64,1.69,1.71,1.98,1.80
EV/Sales Average,1.37,1.51,1.57,1.45,1.44,1.58,1.58,1.47,1.77,1.72
EV/Sales High,1.49,1.69,1.75,1.53,1.51,1.82,1.71,1.74,2.01,1.98
EV/Sales Low,1.25,1.35,1.23,1.32,1.35,1.36,1.44,1.03,1.45,1.45
EV/EBITDA,7.65,8.36,7.45,7.33,7.92,8.56,8.84,8.85,9.27,9.03
EV/EBITDA Average,7.18,7.53,7.91,7.38,7.68,8.24,8.27,7.60,8.28,8.62
EV/EBITDA High,7.80,8.44,8.82,7.77,8.06,9.52,8.93,9.00,9.41,9.93
EV/EBITDA Low,6.54,6.75,6.20,6.69,7.21,7.12,7.56,5.31,6.79,7.29
EV/EBIT,10.44,11.09,9.82,9.65,10.71,11.50,12.02,12.16,12.00,11.99
EV/EBIT Average,9.80,10.00,10.44,9.72,10.39,11.07,11.25,10.45,10.73,11.44
EV/EBIT High,10.66,11.20,11.63,10.23,10.90,12.78,12.15,12.37,12.19,13.19
EV/EBIT Low,8.93,8.95,8.18,8.82,9.75,9.56,10.28,7.30,8.79,9.68
Last Price,47.19,74.27,68.44,74.02,87.84,122.51,147.55,162.35,258.11,239.96
High Price,49.52,75.82,95.49,83.69,91.03,147.42,150.17,166.87,263.92,279.02
Low Price,30.65,46.02,43.91,60.07,71.18,84.92,110.31,58.38,156.43,164.47
Enterprise Value,50049,61704,58590,59826,64889,76359,86781,88310,116152,108546
Enterprise Value Average,46966,55626,62264,60234,62908,73535,81173,75890,103813,103593
Enterprise Value High,51073,62356,69376,63409,66006,84901,87667,89844,117926,119380
Enterprise Value Low,42778,49825,48809,54657,59057,63470,74177,53020,85091,87606
