,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.07,0.10,0.13,0.11,0.12,0.07,0.08,0.21,0.15,0.09
Current Ratio,1.41,1.63,1.67,1.56,1.62,1.35,1.44,1.42,1.41,1.38
Quick Ratio,0.99,1.14,1.20,1.11,1.17,0.96,1.03,1.02,1.00,0.99
CFO/Avg Current Liab,0.62,0.80,0.86,1.00,0.90,0.99,0.99,1.12,0.98,0.87
Common Equity/Total Assets,-32.60,-24.27,-22.40,-20.63,-17.84,-11.65,-5.21,1.64,-1.04,-4.34
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,1122.68,2424.24,0
Long-Term Debt/Capital (%),135.78,124.87,122.46,119.47,115.94,105.78,99.89,90.75,94.43,97.17
Long-Term Debt/Total Assets (%),95.70,93.94,92.40,92.30,89.79,81.70,77.85,68.37,71.14,75.26
Total Debt/Equity (%),-409.58,-456.22,-504.27,-557.00,-661.82,-1124.78,-6233.81,1129.91,2440.16,-55068.49
Total Debt/Capital (%),139.65,126.31,123.40,120.30,116.64,108.38,100.30,91.34,95.05,98.97
Total Debt/Total Assets (%),98.42,95.02,93.11,92.94,90.34,83.71,78.17,68.81,71.61,76.66
CFO/Total Liabilities,10.29,11.80,12.20,14.35,13.05,16.05,16.66,20.70,18.19,16.23
CFO/CapEx,1.89,2.04,1.99,2.05,1.80,1.89,1.83,3.26,2.50,1.94
Altman's Z-Score,2.08,2.47,2.48,2.49,2.47,2.69,2.72,2.82,3.26,2.90
