,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,5113,5013,4554,2496,2526,5327,3152,2844,6503,3203
+ Depreciation & Amortization,4611,4334,4061,332,354,528,744,789,785,780
+ Non-Cash Items,1857,2434,2288,739,958,-2934,959,1197,262,1470
+ Stock-Based Compensation,500,560,709,182,224,268,297,278,330,343
+ Deferred Income Taxes,-410,-34,-700,401,238,-3653,133,70,-605,574
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,1767,1908,2279,156,496,451,529,849,537,553
+ Chg in Non-Cash Work Cap,27,552,-4413,-337,-161,1607,-201,-514,-1141,-990
+ (Inc) Dec in Accts Receiv,1014,2437,507,565,-453,-491,-761,575,-80,1260
+ (Inc) Dec in Inventories,-4,-580,-330,-291,-1346,-136,-68,-386,-2164,233
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-363,406,-1212,771,1928,1192,-207,-524,1052,-1173
+ Inc (Dec) in Other,-620,-1711,-3378,-1382,-290,1042,835,-179,51,-1310
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,11608,12333,6490,3230,3677,4528,4654,4316,6409,4463
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,653,843,424,6,69,172,0,3,0,26
+ Disp of Fixed Prod Assets,653,843,424,6,69,172,0,3,0,26
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-3199,-3853,-3603,-433,-402,-546,-671,-580,-582,-791
+ Acq of Fixed Prod Assets,-3199,-3853,-3603,-433,-402,-546,-671,-580,-582,-791
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-90,261,43,7,-1384,480,691,-276,276,-43
+ Dec in LT Investment,1153,1347,302,133,535,847,771,417,304,9
+ Inc in LT Investment,-1243,-1086,-259,-126,-1919,-367,-80,-693,-28,-52
+ Net Cash From Acq & Div,-167,-43,-2398,468,0,-1036,-458,0,-854,-2755
+ Cash from Divestitures,0,6,246,475,0,0,0,0,0,0
+ Cash for Acq of Subs,-167,-49,-2644,-7,0,-1036,-458,0,-854,-2755
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,0,0,0,0,214,0,-163,148,14
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-2803,-2792,-5534,48,-1717,-716,-438,-1016,-1012,-3549
+ Dividends Paid,-1105,-1184,-1250,-858,-894,-899,-970,-997,-938,-1037
+ Net Cash From Debt,-5596,-3014,4965,-2087,1004,-2239,-1409,1259,1276,3482
+ Cash From Debt,279,3023,20832,101,1094,1455,127,3108,2521,4175
+ Repayments of Debt,-5875,-6037,-15867,-2188,-90,-3694,-1536,-1849,-1245,-693
+ Cash (Repurchase) of Equity,-1244,-2431,-2512,-1113,-1412,-2557,-2405,-3107,-6249,-4297
+ Increase in Capital Stock,288,297,371,48,0,0,0,0,0,0
+ Decrease in Capital Stock,-1532,-2728,-2883,-1161,-1412,-2557,-2405,-3107,-6249,-4297
+ Other Financing Activities,2,58,141,-10365,51,52,-61,-128,-51,-216
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-7943,-6571,1344,-14423,-1251,-5643,-4845,-2973,-5962,-2068
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,862,2970,2300,-11145,709,-1831,-629,327,-565,-1154
EBITDA,12754,13149,7987,4265,4365,4847,4931,4729,6400,6030
EBITDA Margin (%),11.36,11.80,15.52,8.84,8.39,8.29,8.39,8.35,10.08,9.57
Net Cash Paid for Acquisitions,167,43,2398,-468,0,1036,458,0,854,2755
Free Cash Flow,8409,8480,2887,2797,3275,3982,3983,3736,5827,3672
Free Cash Flow to Firm,7921,8180,0,2603,3513,0,0,3946,6047,3931
Free Cash Flow to Equity,3466,6309,8276,716,4348,1915,2574,4998,7103,7180
Free Cash Flow per Basic Share,4.35,4.51,1.59,1.62,1.94,2.47,2.63,2.64,4.82,3.54
Price/Free Cash Flow,1.45,1.89,2.23,6.70,8.93,7.62,5.04,5.21,5.29,5.61
Cash Flow to Net Income,2.27,2.46,1.43,1.29,1.46,0.85,1.48,1.52,0.99,1.39
