,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1197,1088,1059,1053,929,924,1039,1065,1322,1744
ST Debt,22,6,9,46,22,48,61,43,78,62
LT Debt,1175,1082,1050,1007,907,876,978,1022,1244,1682
Total Debt/EBITDA,3.08,3.37,4.07,4.06,3.06,2.28,2.40,1.94,1.58,2.41
Net Debt/EBITDA,2.70,2.78,3.62,3.81,2.61,1.73,1.33,0.42,1.00,1.79
Total Debt/EBIT,3.41,3.77,4.81,5.15,3.70,2.59,2.79,2.22,1.78,3.07
Net Debt/EBIT,2.98,3.11,4.28,4.82,3.15,1.96,1.55,0.48,1.12,2.29
EBITDA to Interest Expense,7.13,6.85,6.08,5.81,7.10,9.88,10.42,16.61,25.33,13.20
EBITDA-CapEx/Interest Expense,6.57,6.11,5.37,5.13,6.32,8.72,8.96,14.72,21.99,11.63
EBIT to Interest Expense,6.46,6.11,5.14,4.59,5.88,8.72,8.96,14.52,22.54,10.36
Interest Expense,54,47,43,45,43,41,42,33,33,55
Common Equity/Total Assets,5.92,14.86,20.02,24.53,30.55,34.28,40.71,44.30,40.32,44.82
Long-Term Debt/Equity (%),185.34,110.46,112.70,231.84,150.15,106.58,89.41,70.15,54.74,70.98
Long-Term Debt/Capital (%),90.14,79.04,74.04,65.26,57.02,48.22,44.75,39.84,37.16,40.31
Long-Term Debt/Total Assets (%),65.36,57.18,58.57,54.08,44.88,36.12,36.70,31.58,25.50,32.54
Total Debt/Equity (%),188.82,111.07,113.70,242.47,153.82,112.37,94.99,73.14,58.17,73.58
Total Debt/Capital (%),91.83,79.47,74.70,68.25,58.41,50.84,47.54,41.53,39.49,41.79
Total Debt/Total Assets (%),66.59,57.50,59.09,56.56,45.98,38.08,38.99,32.92,27.10,33.73
Net Debt to Equity,165.14,91.70,101.26,226.98,130.89,85.07,52.65,15.80,36.65,54.78
Net Debt/Capital (%),90.77,76.16,72.44,66.80,54.44,43.91,30.91,12.05,26.03,32.13
EBITDA,388,323,261,259,303,405,433,548,835,724
EBITDA-CapEx,357,289,230,229,270,357,372,486,725,638
Operating Income (Loss),351,288,220,205,251,357,372,479,743,568
