,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.60,0.79,0.54,0.20,0.36,0.40,0.65,1.02,0.13,0.13
Current Ratio,2.61,3.04,3.10,2.00,2.10,2.00,2.41,2.60,1.60,2.20
Quick Ratio,1.26,1.58,1.40,0.90,1.08,0.98,1.29,1.61,0.60,0.66
CFO/Avg Current Liab,0.95,1.03,0.83,0.91,0.71,0.52,0.58,0.85,0.46,0.05
Common Equity/Total Assets,5.92,14.86,20.02,24.53,30.55,34.28,40.71,44.30,40.32,44.82
Long-Term Debt/Equity (%),185.34,110.46,112.70,231.84,150.15,106.58,89.41,70.15,54.74,70.98
Long-Term Debt/Capital (%),90.14,79.04,74.04,65.26,57.02,48.22,44.75,39.84,37.16,40.31
Long-Term Debt/Total Assets (%),65.36,57.18,58.57,54.08,44.88,36.12,36.70,31.58,25.50,32.54
Total Debt/Equity (%),188.82,111.07,113.70,242.47,153.82,112.37,94.99,73.14,58.17,73.58
Total Debt/Capital (%),91.83,79.47,74.70,68.25,58.41,50.84,47.54,41.53,39.49,41.79
Total Debt/Total Assets (%),66.59,57.50,59.09,56.56,45.98,38.08,38.99,32.92,27.10,33.73
CFO/Total Liabilities,22.33,27.72,21.91,17.75,18.44,15.41,19.65,27.35,15.78,2.09
CFO/CapEx,8.45,7.29,6.15,8.32,7.85,5.19,5.08,7.83,3.74,0.68
Altman's Z-Score,5.59,5.64,4.97,4.59,4.96,4.70,6.12,8.36,9.20,5.24
