,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,142,44,43,40,38,35,83,72,57,44
ST Debt,99,1,1,0,0,0,0,0,0,0
LT Debt,43,43,41,40,38,35,83,72,57,44
Total Debt/EBITDA,1.99,0.32,0.26,0.15,0.08,0.05,0.10,0.10,0.06,0.03
Net Debt/EBITDA,-0.21,-1.77,-4.22,-2.16,-1.75,-0.92,-1.33,-1.20,-0.64,-0.42
Total Debt/EBIT,2.15,0.35,0.28,0.16,0.08,0.05,0.10,0.10,0.06,0.03
Net Debt/EBIT,-0.22,-1.91,-4.60,-2.33,-1.83,-0.96,-1.38,-1.28,-0.67,-0.44
EBITDA to Interest Expense,10.00,21.58,51.71,83.92,176.59,261.39,0,0,0,0
EBITDA-CapEx/Interest Expense,7.15,19.49,45.36,77.09,171.09,252.57,0,0,0,0
EBIT to Interest Expense,9.29,19.99,47.37,77.62,169.16,251.15,0,0,0,0
Interest Expense,7,6,3,3,3,3,0,0,0,0
Common Equity/Total Assets,11.79,16.01,21.63,25.17,34.91,38.64,42.73,42.79,42.84,46.33
Long-Term Debt/Equity (%),55.51,7.66,5.23,3.57,2.27,1.65,2.87,2.18,1.42,0.90
Long-Term Debt/Capital (%),22.60,24.53,14.04,8.34,4.20,2.89,4.44,3.45,2.25,1.38
Long-Term Debt/Total Assets (%),11.84,5.25,3.55,2.29,1.53,1.15,1.98,1.53,0.99,0.65
Total Debt/Equity (%),182.61,7.85,5.40,3.57,2.27,1.65,2.87,2.18,1.42,0.90
Total Debt/Capital (%),74.35,25.16,14.50,8.34,4.20,2.89,4.44,3.45,2.25,1.38
Total Debt/Total Assets (%),38.94,5.38,3.67,2.29,1.53,1.15,1.98,1.53,0.99,0.65
Net Debt to Equity,-19.13,-43.20,-87.21,-51.26,-51.70,-30.32,-38.39,-26.90,-15.60,-13.75
Net Debt/Capital (%),-19.25,360.54,174.51,609.24,-2284.96,-112.78,-146.23,-74.02,-32.80,-26.75
EBITDA,71,136,163,263,491,706,839,744,975,1590
EBITDA-CapEx,51,122,143,242,476,682,823,729,910,1545
Operating Income (Loss),66,126,149,243,470,678,806,700,925,1527
