,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),3711.21,1213.45,999.86,575.73,476.97,2330.12,2503.69,924.87,605.23,270.53
Return on Assets (%),17.58,19.52,21.36,19.73,15.94,23.04,21.57,12.58,21.73,22.24
Return on Capital (%),3045.10,1151.19,966.65,565.46,469.84,2240.16,292.44,95.30,156.38,133.00
Return on Invested Capital (%),28.08,32.06,36.68,33.35,26.43,39.55,36.28,16.76,33.57,40.33
Gross Margin (%),40.58,40.96,41.50,41.15,41.08,41.55,41.66,39.39,41.72,42.75
EBITDA Margin (%),10.49,11.64,12.44,11.76,11.04,11.26,11.29,8.00,12.33,14.15
Operating Margin (%),9.34,10.58,11.39,10.54,9.79,10.12,10.21,6.76,11.49,13.47
Incremental Operating Margin (%),39.74,22.28,20.97,-17.53,-228.83,13.40,12.10,28.49,29.37,29.94
Pretax Margin (%),9.36,10.59,11.40,10.55,9.83,10.20,10.30,8.26,12.44,12.39
Profit Margin (%),5.94,6.52,7.02,6.54,5.52,7.49,7.48,5.99,9.26,9.09
Net Income to Common Margin (%),5.94,6.52,7.02,6.54,5.52,7.49,7.48,5.99,9.26,9.09
Effective Tax Rate (%),36.57,38.49,38.42,38.03,43.85,26.59,27.35,27.40,25.52,26.65
Dvd Payout Ratio (%),35.36,31.90,30.06,33.25,41.64,31.41,32.05,50.91,28.50,28.77
Sustainable Growth Rate (%),2398.76,826.31,699.28,384.32,278.36,1598.16,1701.34,453.99,432.73,192.70
