,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,17662,13166,10904,11092,10403,11068,10230,16181,16427,16758
"+ Cash, Cash Equivalents & STI",5212,1705,736,998,814,551,713,698,1422,1223
+ Cash & Cash Equivalents,742,362,411,934,601,389,320,352,902,1104
+ ST Investments,4470,1343,325,64,213,162,393,346,520,119
+ Accounts & Notes Receiv,2144,1971,1717,1676,1501,1637,1687,1717,2117,2829
"+ Accounts Receivable, Net",2144,1971,1717,1676,1501,1637,1687,1717,2117,2829
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,5796,5502,4438,4773,5074,5871,5038,7172,8402,8408
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,5796,5554,4466,4773,5074,5871,5038,7172,8431,8408
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,-52,-28,0,0,0,0,0,-29,0
+ Other ST Assets,4510,3988,4013,3645,3014,3009,2792,6594,4486,4298
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,9119,8319,7006,8096,8468,8357,8069,7474,7359,7822
"+ Property, Plant & Equip, Net",5574,5057,4282,4486,4601,4538,900,736,391,422
"+ Property, Plant & Equip",9165,8815,7825,8624,9203,9222,4928,4643,4411,4641
- Accumulated Depreciation,3591,3758,3543,4138,4602,4684,4028,3907,4020,4219
+ LT Investments & Receivables,241,306,329,837,776,451,827,631,764,1012
+ LT Investments,241,306,329,837,776,451,827,631,764,1012
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,3304,2956,2395,2773,3091,3368,6342,6107,6204,6388
+ Total Intangible Assets,718,605,744,709,838,1424,1194,1115,915,830
+ Goodwill,392,349,418,373,515,727,611,586,484,470
+ Other Intangible Assets,326,256,326,336,323,697,583,529,431,360
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,2586,2351,1651,2064,2253,1944,5148,4992,5289,5558
Total Assets,26781,21485,17910,19188,18871,19425,18299,23655,23786,24580
+ Payables & Accruals,3522,3333,2673,3485,3395,3501,2824,2636,4214,4386
+ Accounts Payable,3522,3333,2673,3485,3395,3501,2824,2636,4214,4386
+ Accrued Taxes,0,0,0,0,0,0,0,57,168,156
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,0,0,0,0,0,0,-57,-168,-156
+ ST Debt,5935,2346,1842,1723,634,1169,1494,3071,1527,1817
+ ST Borrowings,5935,2346,1842,1723,634,1169,1278,2836,1177,1392
+ ST Finance Leases,0,0,0,0,0,0,216,235,350,425
+ Other ST Liabilities,3078,3111,2813,2476,2186,2502,2259,5278,3550,3397
+ Deferred Revenue,330,392,371,395,406,405,411,406,437,601
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,60,42,60,0,0,0,0,0,0,0
+ Misc ST Liabilities,2688,2677,2382,2081,1780,2097,1848,4872,3113,2796
Total Current Liabilities,12535,8790,7328,7684,6215,7172,6577,10985,9291,9600
+ LT Debt,3179,2854,2934,3069,4160,4203,4255,5033,5293,3806
+ LT Borrowings,3179,2854,2934,3069,4160,4203,3716,4452,4787,3259
+ LT Finance Leases,0,0,0,0,0,0,539,581,506,547
+ Other LT Liabilities,979,1007,996,1092,1139,1672,1437,1432,1377,1218
+ Accrued Liabilities,185,177,209,239,223,356,329,360,338,365
+ Pension Liabilities,0,0,0,0,0,0,0,276,227,152
