,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,4643,5270,3975,3889,3815,4394,4050,3461,4456,4093
"+ Cash, Cash Equivalents & STI",2381,3145,1951,1832,2016,2034,1643,1517,2236,1822
+ Cash & Cash Equivalents,2381,3145,1951,1832,2016,2034,1643,1517,2236,1822
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1582,1454,1373,1229,1276,1612,1544,1203,1498,1502
"+ Accounts Receivable, Net",1335,1388,1310,1229,1276,1612,1544,1203,1498,1502
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",247,66,63,0,0,0,0,0,0,0
+ Inventories,301,310,319,218,208,376,348,348,253,311
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,301,310,319,218,208,376,348,348,253,311
+ Other ST Assets,379,361,332,610,315,372,515,393,469,458
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,11000,11219,11118,11594,10737,11952,11661,10800,12315,13128
"+ Property, Plant & Equip, Net",2992,3009,2746,2405,1624,2560,2554,-350,-1153,-939
"+ Property, Plant & Equip",5276,5632,5288,4929,4963,5912,6078,3317,3307,2994
- Accumulated Depreciation,2284,2623,2542,2524,3339,3352,3524,3667,4460,3933
+ LT Investments & Receivables,2499,2609,2379,2270,2027,393,335,297,351,488
+ LT Investments,2499,2609,2379,2270,2027,393,335,297,351,488
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,5509,5601,5993,6919,7086,8999,8772,10853,13117,13579
+ Total Intangible Assets,4911,4919,5305,5921,6119,7889,7573,5815,6832,7840
+ Goodwill,2725,2782,3063,3714,3838,5218,5147,3951,4653,5169
+ Other Intangible Assets,2186,2137,2242,2207,2281,2671,2426,1864,2179,2671
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,598,682,688,998,967,1110,1199,5038,6285,5739
Total Assets,15643,16489,15093,15483,14552,16346,15711,14261,16771,17221
+ Payables & Accruals,1532,1464,1390,1588,1426,1945,1739,1370,1660,1647
+ Accounts Payable,242,276,239,217,222,605,411,351,321,411
+ Accrued Taxes,28,25,27,33,39,17,22,50,30,18
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,1262,1163,1124,1338,1165,1323,1306,969,1309,1218
+ ST Debt,0,0,0,3,103,462,449,76,28,293
+ ST Borrowings,0,0,0,3,103,462,449,76,28,293
+ ST Finance Leases,0,0,0,0,0,0,0,159,171,166
+ Other ST Liabilities,639,800,765,851,923,888,1152,1236,1546,1579
+ Deferred Revenue,389,369,361,388,426,516,428,398,473,604
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,61,36,1,0,0,0,0,0,0,0
+ Misc ST Liabilities,189,395,403,463,497,372,724,838,1073,975
Total Current Liabilities,2171,2264,2155,2442,2452,3295,3340,2682,3234,3519
+ LT Debt,0,0,0,369,276,1490,1004,2329,3401,3723
+ LT Borrowings,0,0,0,369,276,1490,1004,1183,2285,2776
+ LT Finance Leases,0,0,0,0,0,0,0,1146,1116,947
+ Other LT Liabilities,776,806,802,870,731,1064,1056,861,990,836
+ Accrued Liabilities,152,224,166,171,61,389,295,258,260,198
+ Pension Liabilities,345,272,305,350,319,245,266,277,211,155
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,279,310,331,349,351,430,495,326,519,483
Total Noncurrent Liabilities,776,806,802,1239,1007,2554,2060,3190,4391,4559
Total Liabilities,2947,3070,2957,3681,3459,5849,5400,5872,7625,8078
+ Preferred Equity and Hybrid Capital,20,20,20,20,20,20,0,0,0,0
+ Share Capital & APIC,12287,12396,12439,12440,12401,12328,12249,12154,12063,11785
+ Common Stock,6,6,6,6,6,6,6,6,6,6
+ Additional Paid in Capital,12281,12390,12433,12434,12395,12322,12243,12148,12057,11779
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,0,237,88,150,-648,-2163,-1979,-3241,-2911,-2293
+ Other Equity,271,610,-582,-1026,-964,-874,-1126,-1331,-941,-1270
Equity Before Minority Interest,12578,13263,11965,11584,10809,9311,9144,7582,8211,8222
+ Minority/Non Controlling Interest,118,156,171,218,284,1186,1167,807,935,921
Total Equity,12696,13419,12136,11802,11093,10497,10311,8389,9146,9143
Total Liabilities & Equity,15643,16489,15093,15483,14552,16346,15711,14261,16771,17221
Shares Outstanding,579,579,582,580,582,583,585,589,591,584
Capital Leases - Total,0,0,0,0,0,0,0,1305,1287,1113
Net Debt,-2381,-3145,-1951,-1460,-1637,-82,-190,-258,77,1247
Net Debt to Equity,-18.75,-23.44,-16.08,-12.37,-14.76,-0.78,-1.84,-3.08,0.84,13.64
Tangible Common Equity Ratio,72,73,70,61,59,31,34,30,23,14
