,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Current Assets,1806,1736,1590,1954,1978,2236,2310,2843,2632,2938
"+ Cash, Cash Equivalents & STI",513,433,210,191,139,97,145,494,90,124
+ Cash & Cash Equivalents,513,417,139,169,139,97,145,494,90,124
+ ST Investments,0,16,70,22,0,0,0,0,0,0
+ Accounts & Notes Receiv,508,497,565,780,824,918,870,924,1028,1153
"+ Accounts Receivable, Net",508,496,563,736,805,910,870,902,1006,1153
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,1,2,44,20,7,0,22,22,0
+ Inventories,758,760,789,914,983,1119,1179,1292,1389,1519
+ Raw Materials,18,17,18,18,17,18,19,15,19,28
+ Work In Process,14,17,15,18,27,29,29,38,34,56
+ Finished Goods,507,534,540,636,702,784,770,810,917,1012
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,219,192,217,243,236,288,361,429,419,422
+ Other ST Assets,26,45,26,69,32,103,115,134,125,143
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2657,2457,2514,4890,4980,5200,5360,5394,5515,5608
"+ Property, Plant & Equip, Net",856,871,994,1324,1383,1431,-348,-568,-718,-787
"+ Property, Plant & Equip",2144,2194,2414,2840,3046,3192,1563,1487,1494,1575
- Accumulated Depreciation,1288,1323,1419,1516,1664,1762,1911,2055,2212,2362
+ LT Investments & Receivables,458,330,125,165,176,192,215,275,243,247
+ LT Investments,458,330,125,165,176,192,215,275,243,247
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1343,1256,1395,3401,3422,3577,5493,5687,5991,6148
+ Total Intangible Assets,1323,1238,1375,3369,3393,3337,3322,3322,3435,3403
+ Goodwill,1267,1196,1292,2782,2847,2842,2870,2913,3043,3056
