,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,663,635,609,597,595,577,575,578,572,549
Diluted Weighted Avg Shares,694,662,637,619,613,602,585,582,585,568
Basic Weighted Avg Shares,682,649,626,605,598,589,577,578,579,566
Revenue per Share,45.27,49.02,48.39,49.79,52.98,55.68,55.69,55.72,61.06,60.48
EBITDA per Share,11.79,13.16,13.40,14.38,14.69,13.85,13.26,15.03,16.03,10.45
Operating Income per Share,9.78,10.99,11.10,11.94,12.11,11.32,10.50,11.72,12.73,7.22
"Basic EPS, GAAP",6.83,7.63,7.73,8.35,8.13,9.09,7.92,9.32,10.23,10.21
Basic EPS from Cont Ops,6.92,7.70,7.74,8.36,8.15,9.11,7.94,9.33,10.24,10.23
"Diluted EPS, GAAP",6.72,7.49,7.58,8.16,7.93,8.89,7.81,9.25,10.12,10.18
Diluted EPS from Cont Ops,6.81,7.55,7.60,8.18,7.95,8.91,7.83,9.25,10.13,10.20
Dividend per Share,2.54,3.41,4.09,4.43,4.69,5.43,5.75,5.87,5.91,5.95
Cash Flow per Share,8.53,10.21,10.26,11.02,10.44,10.94,12.25,14.05,12.87,9.88
Free Cash Flow per Basic Share,6.09,7.91,7.93,8.67,8.15,8.26,9.31,11.45,10.11,6.79
Cash & Equivalents per Share,5.03,3.97,3.14,4.49,6.94,5.61,4.26,8.72,8.33,7.09
Book Value per Share,48.88,54.05,60.04,63.54,65.77,70.49,73.27,75.76,80.14,87.32
Tangible Book Value per Share,13.44,7.33,-0.17,-1.92,-3.07,-4.96,-16.86,-11.61,-6.40,-4.95
