,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),14.76,14.85,13.63,13.56,12.61,13.41,11.04,12.53,13.22,12.32
Return on Assets (%),13.82,15.29,15.11,15.39,13.71,14.36,11.26,11.70,12.54,12.35
Return on Capital (%),12.37,12.53,11.13,10.69,9.84,10.33,8.33,9.24,9.99,9.68
Return on Invested Capital (%),19.71,22.73,22.85,23.03,19.45,20.25,17.57,17.34,18.67,11.57
Gross Margin (%),47.83,48.31,49.19,50.05,49.46,49.09,46.68,48.41,46.84,43.81
EBITDA Margin (%),26.03,26.85,27.68,28.89,27.73,24.87,23.81,26.98,26.26,17.29
Operating Margin (%),21.59,22.42,22.94,23.99,22.85,20.33,18.86,21.04,20.84,11.94
Incremental Operating Margin (%),18.92,49.37,12.22,-167.88,0.71,-51.81,95.39,1483.33,18.83,291.56
Pretax Margin (%),21.26,22.08,22.54,23.42,23.84,21.36,17.77,20.85,20.38,18.67
Profit Margin (%),15.09,15.57,15.96,16.77,15.35,16.33,14.22,16.73,16.75,16.88
Net Income to Common Margin (%),15.09,15.57,15.96,16.77,15.35,16.33,14.22,16.73,16.75,16.88
Effective Tax Rate (%),28.06,28.86,29.05,28.29,35.49,23.39,19.78,19.64,17.84,9.57
Dvd Payout Ratio (%),36.17,43.97,52.82,52.86,57.44,59.38,72.18,62.83,57.60,58.04
Sustainable Growth Rate (%),9.42,8.32,6.43,6.39,5.37,5.45,3.07,4.66,5.60,5.17
