,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.45,0.42,0.27,0.43,0.54,0.45,0.27,0.63,0.53,0.41
Current Ratio,1.70,1.96,1.54,1.89,1.86,1.89,1.41,1.89,1.70,1.54
Quick Ratio,1.01,1.13,0.85,1.14,1.18,1.14,0.79,1.23,1.04,0.88
CFO/Avg Current Liab,0.85,0.98,0.98,1.00,0.90,0.86,0.86,0.95,0.88,0.60
Common Equity/Total Assets,96.65,109.78,111.82,115.23,102.99,111.36,94.37,92.45,97.36,103.24
Long-Term Debt/Equity (%),24.10,51.22,74.51,103.24,104.08,136.18,173.00,139.12,106.21,94.79
Long-Term Debt/Capital (%),11.13,16.34,18.46,21.52,22.77,24.24,27.91,28.61,25.27,21.81
Long-Term Debt/Total Assets (%),12.89,21.53,26.75,32.45,31.84,36.74,39.23,38.00,34.11,30.14
Total Debt/Equity (%),33.48,52.02,91.91,112.64,120.02,148.48,203.04,147.33,116.60,109.68
Total Debt/Capital (%),15.46,16.60,22.77,23.48,26.25,26.43,32.76,30.29,27.75,25.23
Total Debt/Total Assets (%),17.91,21.87,33.00,35.40,36.72,40.06,46.04,40.24,37.44,34.87
CFO/Total Liabilities,37.28,36.55,30.61,29.53,23.67,24.16,20.47,23.58,23.33,17.65
CFO/CapEx,3.49,4.44,4.39,4.69,4.54,4.08,4.16,5.41,4.65,3.20
Altman's Z-Score,7.82,8.33,7.87,8.14,8.00,7.48,6.41,6.24,6.55,5.43
