,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,4055,4147,4796,5854,7302,9030,11171,12868,15785,17606
+ Sales & Services Revenue,4055,4147,4796,5854,7302,9030,11171,12868,15785,17606
- Cost of Revenue,587,622,744,820,1010,1195,1673,1722,1865,2165
+ Cost of Goods & Services,587,622,744,820,1010,1195,1673,1722,1865,2165
Gross Profit,3469,3525,4051,5035,6291,7835,9499,11146,13920,15441
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3019,3112,3147,3542,4123,4995,6230,6909,8118,9343
"+ Selling, General & Admin",2141,2215,2215,2488,2822,3366,4125,4559,5406,6187
+ Research & Development,827,844,863,976,1224,1538,1930,2188,2540,2987
+ Other Operating Expense,52,52,69,79,77,91,175,162,172,169
Operating Income (Loss),449,413,905,1492,2168,2840,3268,4237,5802,6098
- Non-Operating (Income) Loss,93,71,31,57,30,46,63,61,97,90
"+ Interest Expense, Net",63,52,30,57,38,50,115,73,96,51
+ Interest Expense,68,60,64,70,74,89,157,116,113,112
- Interest Income,5,7,34,14,36,40,42,43,17,61
+ Other Non-Op (Income) Loss,31,19,1,0,-8,-3,-52,-12,1,39
Pretax Income,356,342,874,1435,2138,2794,3205,4176,5705,6008
- Income Tax Expense (Benefit),66,88,244,266,444,203,253,-1084,883,1252
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,290,254,630,1169,1694,2591,2951,5260,4822,4756
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,290,254,630,1169,1694,2591,2951,5260,4822,4756
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",290,254,630,1169,1694,2591,2951,5260,4822,4756
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",290,254,630,1169,1694,2591,2951,5260,4822,4756
Basic Weighted Avg Shares,501,498,499,498,494,491,486,481,477,470
"Basic EPS, GAAP",0.58,0.51,1.26,2.35,3.43,5.28,6.07,10.94,10.11,10.12
Basic EPS from Cont Ops,0.58,0.51,1.26,2.35,3.43,5.28,6.07,10.94,10.11,10.12
Diluted Weighted Avg Shares,513,508,507,504,501,498,492,485,481,471
"Diluted EPS, GAAP",0.56,0.50,1.24,2.32,3.38,5.20,6.00,10.85,10.02,10.10
Diluted EPS from Cont Ops,0.56,0.50,1.24,2.32,3.38,5.20,6.00,10.85,10.02,10.10
EBITDA,770,727,1244,1824,2494,3187,3893,4994,6590,6954
EBITDA Margin (%),19.00,17.52,25.94,31.15,34.16,35.29,34.85,38.81,41.75,39.50
EBITA,449,413,905,1492,2168,2840,3268,4237,5802,6098
EBIT,449,413,905,1492,2168,2840,3268,4237,5802,6098
Gross Margin (%),85.54,85.00,84.48,86.00,86.16,86.77,85.03,86.62,88.18,87.70
Operating Margin (%),11.08,9.96,18.86,25.49,29.69,31.45,29.25,32.93,36.76,34.64
Profit Margin (%),7.15,6.11,13.13,19.96,23.20,28.69,26.42,40.88,30.55,27.01
Sales per Employee,342301,331792,345175,372751,406249,422813,493563,571505,607396,602141
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,321,314,339,332,326,346,625,757,788,856
