,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,247,362,720,893,1474,2056,2528,3474,9570,10821
+ Sales & Services Revenue,247,362,720,893,1474,2056,2528,3474,9570,10821
- Cost of Revenue,146,225,447,540,807,1056,1186,1768,4647,5401
+ Cost of Goods & Services,146,225,447,540,807,1056,1186,1768,4647,5401
Gross Profit,101,136,273,353,667,1000,1342,1706,4923,5420
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,78,114,201,254,460,660,894,1660,3217,3559
"+ Selling, General & Admin",61,85,145,191,354,502,672,1077,2091,2354
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,17,29,57,63,106,157,222,583,1126,1205
Operating Income (Loss),23,22,72,99,206,341,448,46,1706,1861
- Non-Operating (Income) Loss,4,35,27,61,250,205,323,1678,2975,2426
"+ Interest Expense, Net",16,31,62,51,100,172,286,1174,2279,2253
+ Interest Expense,16,31,62,51,100,172,286,1174,2295,2265
- Interest Income,0,0,0,0,0,0,0,0,16,12
+ Other Non-Op (Income) Loss,-12,4,-35,10,150,33,37,504,696,173
Pretax Income,19,-13,45,38,-43,136,125,-1632,-1269,-565
- Income Tax Expense (Benefit),0,2,-70,13,-117,40,44,126,-283,-41
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,19,-14,114,25,74,95,81,-1758,-986,-524
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,-2,36,364
+ Discontinued Operations,0,0,0,0,0,0,0,-20,-30,-386
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,18,66,750
Income (Loss) Incl. MI,19,-15,114,25,74,95,81,-1756,-1022,-888
- Minority Interest,0,0,0,0,0,0,0,1,-3,11
"Net Income, GAAP",19,-14,114,25,74,95,81,-1757,-1019,-899
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",19,-14,114,25,74,95,81,-1757,-1019,-899
Basic Weighted Avg Shares,46,30,47,47,67,77,78,130,211,214
"Basic EPS, GAAP",0.41,-0.48,2.45,0.53,1.10,1.23,1.04,-13.52,-4.83,-4.20
Basic EPS from Cont Ops,0.41,-0.48,2.45,0.53,1.10,1.23,1.04,-13.52,-4.67,-2.45
Diluted Weighted Avg Shares,46,30,47,48,68,78,79,130,211,214
"Diluted EPS, GAAP",0.41,-0.48,2.43,0.52,1.09,1.22,1.03,-13.52,-4.83,-4.20
Diluted EPS from Cont Ops,0.41,-0.48,2.43,0.52,1.09,1.22,1.03,-13.52,-4.67,-2.45
EBITDA,40,51,128,163,312,498,670,629,2832,3066
EBITDA Margin (%),16.04,14.09,17.84,18.21,21.19,24.22,26.50,18.11,29.59,28.33
EBITA,23,22,72,99,206,341,448,46,1706,1861
EBIT,23,22,72,99,206,341,448,46,1706,1861
Gross Margin (%),40.90,37.68,37.93,39.56,45.24,48.66,53.08,49.11,51.44,50.09
Operating Margin (%),9.15,6.18,9.94,11.10,14.00,16.57,17.74,1.32,17.83,17.20
Profit Margin (%),7.64,-3.99,15.86,2.78,5.02,4.63,3.20,-50.58,-10.65,-8.31
Sales per Employee,0,50961,92280,120662,117880,109947,163113,64333,195306,220837
Dividend per Share,0.13,0.02,0,0,0,0,0,0,0,0
Depreciation Expense,17,29,57,63,106,157,222,583,1126,1205
