,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.06,0.07,0.09,0.08,0.10,0.05,0.07,0.14,0.11,0.10
Current Ratio,1.29,1.26,1.13,1.00,0.83,0.74,0.72,0.68,0.68,0.70
Quick Ratio,0.53,0.51,0.46,0.41,0.38,0.31,0.31,0.31,0.28,0.26
CFO/Avg Current Liab,0.41,0.46,0.50,0.49,0.48,0.42,0.46,0.40,0.26,0.20
Common Equity/Total Assets,43.44,44.81,46.06,46.18,27.34,34.43,38.07,36.37,37.48,39.32
Long-Term Debt/Equity (%),52.32,56.05,62.40,64.34,172.85,127.36,104.89,95.27,92.18,81.26
Long-Term Debt/Capital (%),32.03,30.91,30.17,29.28,56.41,49.19,43.78,40.30,39.83,36.35
Long-Term Debt/Total Assets (%),22.90,22.97,23.35,22.74,42.79,39.52,34.99,31.05,31.61,29.09
Total Debt/Equity (%),63.31,71.01,82.74,88.35,195.54,147.58,125.10,124.48,121.77,113.33
Total Debt/Capital (%),38.76,39.17,40.01,40.20,63.82,57.01,52.22,52.65,52.62,50.69
Total Debt/Total Assets (%),27.71,29.11,30.96,31.22,48.40,45.79,41.73,40.57,41.75,40.58
CFO/Total Liabilities,18.59,19.33,20.92,21.95,10.43,11.61,13.71,12.78,9.77,7.73
CFO/CapEx,4.66,3.80,4.60,4.28,4.47,4.86,5.45,4.62,2.98,2.49
Altman's Z-Score,5.51,5.58,5.68,5.64,4.07,5.25,5.52,4.73,4.81,4.43
