,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,9046,9544,10952,11669,13378,19690,22493,24886,23252,22445
- Cash & Cash Equivalents,63,77,113,118,187,97,155,424,352,334
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,15,17,17,12,11,11,13,14,15,19
+ Total Debt,1233,1285,1396,1447,5027,4696,4324,4904,5389,5326
Enterprise Value,10231,10769,12251,13009,18229,24301,26675,29380,28304,27455
Total Capital,3181,3280,3489,3600,7878,8239,8281,9315,10241,10506
Total Debt/Capital (%),38.76,39.17,40.01,40.20,63.82,57.01,52.22,52.65,52.62,50.69
Total Debt / EV,0.12,0.12,0.11,0.11,0.28,0.19,0.16,0.17,0.19,0.19
EV/Sales,2.48,2.54,2.85,2.95,3.77,4.58,4.99,5.25,4.48,4.32
EV/EBITDA,15.01,15.15,17.12,17.00,20.47,22.49,23.45,24.82,22.17,24.56
EV/EBIT,17.78,17.71,20.09,19.81,23.82,26.13,27.26,28.84,25.96,29.93
EV/Cash Flow to Firm,20.29,19.93,19.47,18.60,20.56,23.53,24.69,25.55,30.26,35.67
EV/Free Cash Flow to Firm,16.94,16.00,16.17,15.25,17.05,20.22,21.27,21.36,23.32,26.61
Diluted Market Cap,9218,9737,11115,11921,13112,19861,22688,25091,23479,22629
Diluted Enterprise Value,10404,10962,12415,13261,17964,24472,26869,29586,28530,27640
EV per Share,39.02,41.93,48.12,51.91,69.58,91.98,100.36,110.08,105.89,102.45
TTM Sales,4123,4243,4296,4412,4834,5303,5347,5601,6318,6351
TTM EBITDA,682,711,716,765,891,1081,1137,1184,1277,1118
TTM Operating Income,576,608,610,657,765,930,979,1019,1091,917
TTM Cash Flow to Firm,504,540,629,700,887,1033,1080,1150,936,770
TTM Free Cash Flow to Firm,604,673,758,853,1069,1202,1254,1375,1214,1032
