,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1233,1285,1396,1447,5027,4696,4324,4904,5389,5326
ST Debt,214,271,343,393,583,644,698,1151,1309,1507
LT Debt,1019,1014,1053,1054,4444,4053,3626,3754,4079,3818
Total Debt/EBITDA,1.81,1.81,1.95,1.89,5.64,4.35,3.80,4.14,4.22,4.76
Net Debt/EBITDA,1.72,1.70,1.79,1.74,5.43,4.26,3.67,3.79,3.86,4.31
Total Debt/EBIT,2.14,2.11,2.29,2.20,6.57,5.05,4.42,4.81,4.94,5.81
Net Debt/EBIT,2.03,1.99,2.10,2.02,6.32,4.95,4.26,4.40,4.52,5.25
EBITDA to Interest Expense,12.79,14.30,13.43,13.67,9.31,6.19,6.88,8.73,9.35,7.50
EBITDA-CapEx/Interest Expense,10.91,11.63,11.02,10.92,7.40,5.22,5.83,7.07,7.31,5.74
EBIT to Interest Expense,10.80,12.24,11.44,11.73,8.00,5.33,5.92,7.51,7.98,6.15
Interest Expense,53,50,53,56,96,175,165,136,137,149
Common Equity/Total Assets,43.44,44.81,46.06,46.18,27.34,34.43,38.07,36.37,37.48,39.32
Long-Term Debt/Equity (%),52.32,56.05,62.40,64.34,172.85,127.36,104.89,95.27,92.18,81.26
Long-Term Debt/Capital (%),32.03,30.91,30.17,29.28,56.41,49.19,43.78,40.30,39.83,36.35
Long-Term Debt/Total Assets (%),22.90,22.97,23.35,22.74,42.79,39.52,34.99,31.05,31.61,29.09
Total Debt/Equity (%),63.31,71.01,82.74,88.35,195.54,147.58,125.10,124.48,121.77,113.33
Total Debt/Capital (%),38.76,39.17,40.01,40.20,63.82,57.01,52.22,52.65,52.62,50.69
Total Debt/Total Assets (%),27.71,29.11,30.96,31.22,48.40,45.79,41.73,40.57,41.75,40.58
Net Debt to Equity,60.08,66.74,76.06,81.12,188.27,144.55,120.60,113.73,111.42,102.48
Net Debt/Capital (%),37.53,37.70,38.01,38.17,62.94,56.50,51.30,50.39,49.86,47.34
EBITDA,682,711,716,765,891,1081,1137,1184,1277,1118
EBITDA-CapEx,582,578,587,612,708,912,964,959,999,856
Operating Income (Loss),576,608,610,657,765,930,979,1019,1091,917
