,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,262,257,255,251,262,264,266,267,267,268
Diluted Weighted Avg Shares,267,262,258,256,257,267,268,269,270,270
Basic Weighted Avg Shares,264,260,256,253,254,263,265,267,267,268
Revenue per Share,15.61,16.33,16.78,17.42,19.06,20.17,20.17,21.02,23.64,23.68
EBITDA per Share,2.58,2.74,2.80,3.02,3.51,4.11,4.29,4.44,4.78,4.17
Operating Income per Share,2.18,2.34,2.38,2.59,3.02,3.54,3.69,3.82,4.08,3.42
"Basic EPS, GAAP",1.47,1.69,1.57,1.87,1.88,3.55,2.65,2.80,2.83,2.54
Basic EPS from Cont Ops,1.47,1.69,1.57,1.87,1.88,3.55,2.65,2.80,2.83,2.54
"Diluted EPS, GAAP",1.46,1.67,1.55,1.84,1.86,3.50,2.62,2.78,2.80,2.52
Diluted EPS from Cont Ops,1.46,1.67,1.55,1.84,1.86,3.50,2.62,2.78,2.80,2.52
Dividend per Share,0.68,0.74,0.80,0.86,0.94,1.04,1.14,1.24,1.36,1.48
Cash Flow per Share,1.76,1.94,2.30,2.60,3.21,3.12,3.57,3.91,3.10,2.43
Free Cash Flow per Basic Share,1.38,1.43,1.80,1.99,2.50,2.48,2.92,3.06,2.06,1.45
Cash & Equivalents per Share,0.24,0.30,0.44,0.47,0.71,0.37,0.58,1.59,1.32,1.25
Book Value per Share,7.37,7.70,8.16,8.54,10.84,13.36,14.84,16.47,18.10,19.26
Tangible Book Value per Share,-0.70,-0.95,-1.75,-2.23,-19.05,-15.97,-14.66,-16.06,-16.85,-15.16
