,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,9021,9675,9946,11325,12444,13601,14884,14351,17108,18449
+ Sales & Services Revenue,9021,9675,9946,11325,12444,13601,14884,14351,17108,18449
- Cost of Revenue,2977,3291,3344,3830,4271,4663,5188,5294,6140,6871
+ Cost of Goods & Services,2977,3291,3344,3830,4271,4663,5188,5294,6140,6871
Gross Profit,6044,6384,6602,7495,8173,8938,9696,9057,10968,11578
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,4740,5138,4445,5171,5710,6378,6791,6817,8281,8536
"+ Selling, General & Admin",4066,4336,3610,4137,4552,5099,5356,5361,6427,6455
+ Research & Development,536,614,625,715,787,862,971,984,1235,1454
+ Other Operating Expense,138,188,210,319,371,417,464,472,619,627
Operating Income (Loss),1304,1246,2157,2324,2463,2560,2905,2240,2687,3042
- Non-Operating (Income) Loss,92,86,422,403,400,204,343,286,406,359
"+ Interest Expense, Net",0,0,0,0,0,0,0,0,0,0
+ Interest Expense,0,0,0,0,0,0,0,0,0,0
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,92,86,422,403,400,204,343,286,406,359
Pretax Income,1212,1160,1735,1921,2063,2356,2562,1954,2281,2683
- Income Tax Expense (Benefit),206,645,296,274,1043,-1197,479,355,287,325
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1006,515,1439,1647,1020,3553,2083,1599,1994,2358
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,1006,515,1439,1647,1020,3553,2083,1599,1994,2358
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",1006,515,1439,1647,1020,3553,2083,1599,1994,2358
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1006,515,1439,1647,1020,3553,2083,1599,1994,2358
Basic Weighted Avg Shares,379,379,377,374,374,374,374,376,377,378
"Basic EPS, GAAP",2.66,1.36,3.82,4.40,2.73,9.50,5.57,4.26,5.29,6.23
Basic EPS from Cont Ops,2.66,1.36,3.82,4.40,2.73,9.50,5.57,4.26,5.29,6.23
Diluted Weighted Avg Shares,382,383,381,379,380,380,380,380,382,382
"Diluted EPS, GAAP",2.63,1.35,3.78,4.35,2.68,9.34,5.48,4.20,5.22,6.17
Diluted EPS from Cont Ops,2.63,1.35,3.78,4.35,2.68,9.34,5.48,4.20,5.22,6.17
EBITDA,1611,1624,2554,2870,3105,3283,3683,3052,3677,4040
EBITDA Margin (%),17.86,16.79,25.68,25.34,24.95,24.14,24.74,21.27,21.49,21.90
EBITA,1304,1246,2157,2324,2463,2560,2905,2240,2687,3042
EBIT,1304,1246,2157,2324,2463,2560,2905,2240,2687,3042
Gross Margin (%),67.00,65.98,66.38,66.18,65.68,65.72,65.14,63.11,64.11,62.76
Operating Margin (%),14.46,12.88,21.69,20.52,19.79,18.82,19.52,15.61,15.71,16.49
Profit Margin (%),11.15,5.32,14.47,14.54,8.20,26.12,13.99,11.14,11.66,12.78
Sales per Employee,360840,372115,368370,343182,377091,377806,372100,333744,371913,361745
Dividend per Share,1.06,1.22,1.38,1.52,1.70,1.88,2.08,2.30,2.52,2.78
Depreciation Expense,307,378,397,546,642,723,778,812,990,998
