,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,231,232,225,211,202,190,162,158,145,136
Diluted Weighted Avg Shares,233,235,233,223,209,197,182,161,154,142
Basic Weighted Avg Shares,229,232,230,221,208,196,181,161,152,141
Revenue per Share,600.91,771.75,829.93,898.34,1001.72,1091.79,1279.35,1483.36,1733.20,1961.10
EBITDA per Share,13.71,17.82,20.14,19.82,18.62,21.54,20.38,26.06,22.02,36.78
Operating Income per Share,10.63,13.44,16.30,15.70,14.04,16.71,15.28,20.54,17.03,32.47
"Basic EPS, GAAP",5.52,6.36,9.82,22.94,0.32,0.17,4.98,-28.26,7.31,25.23
Basic EPS from Cont Ops,5.91,7.94,10.18,23.88,1.40,1.29,6.23,-27.02,8.48,26.40
"Diluted EPS, GAAP",5.42,6.28,9.69,22.74,0.32,0.17,4.96,-28.26,7.23,25.04
Diluted EPS from Cont Ops,5.81,7.84,10.05,23.66,1.40,1.29,6.20,-27.02,8.38,26.20
Dividend per Share,0.93,0.98,1.06,1.14,1.26,1.49,1.63,1.72,1.82,2.07
Cash Flow per Share,13.69,13.41,15.97,21.47,20.89,20.56,24.22,28.28,29.11,36.56
Free Cash Flow per Basic Share,11.88,11.06,13.02,18.92,18.10,17.72,21.42,24.29,26.57,33.80
Cash & Equivalents per Share,18.15,23.02,17.99,13.19,13.23,15.69,24.78,39.73,24.36,34.40
Book Value per Share,49.60,54.78,37.17,62.52,64.30,65.33,80.40,51.92,62.29,90.43
Tangible Book Value per Share,-20.05,-16.32,-10.64,-7.82,-17.38,-17.72,-35.83,-69.15,-91.74,-100.84
