,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,40522,53160,35489,31540,28456,22241,22359,31052,44518,48658
- Cash & Cash Equivalents,4193,5341,4048,2783,2672,2981,4015,6278,3532,4678
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1796,1470,1490,1505,1712,1586,1619,1467,480,367
+ Total Debt,10719,9844,8154,8545,7880,7595,9401,9405,7542,7295
Enterprise Value,48844,59133,41085,38807,35376,28441,29364,35646,49008,51642
Total Capital,23972,24023,18007,23242,22581,21593,24044,19076,17054,19960
Total Debt/Capital (%),44.71,40.98,45.28,36.77,34.90,35.17,39.10,49.30,44.22,36.55
Total Debt / EV,0.22,0.17,0.20,0.22,0.22,0.27,0.32,0.26,0.15,0.14
EV/Sales,0.35,0.33,0.22,0.20,0.17,0.13,0.13,0.15,0.19,0.19
EV/EBITDA,15.56,14.30,8.87,8.86,9.14,6.73,7.98,8.52,14.62,9.95
EV/EBIT,20.06,18.97,10.96,11.18,12.11,8.67,10.64,10.81,18.90,11.27
EV/Cash Flow to Firm,14.66,17.54,10.46,7.79,7.54,6.86,6.36,7.54,10.76,9.64
EV/Free Cash Flow to Firm,13.04,15.10,8.93,7.00,6.71,6.05,5.73,6.64,9.92,8.98
Diluted Market Cap,40873,53848,36751,33334,29442,23096,25064,31563,47312,50876
Diluted Enterprise Value,49195,59821,42347,40601,36362,29296,32069,36157,51802,53860
EV per Share,211.45,254.89,182.60,183.92,175.13,149.69,181.26,225.61,337.99,379.72
TTM Sales,137609,179045,190884,198533,208357,214319,231051,238228,263966,276711
TTM EBITDA,3139,4135,4633,4380,3872,4229,3681,4186,3353,5190
TTM Operating Income,2435,3118,3748,3470,2921,3280,2759,3299,2593,4582
TTM Cash Flow to Firm,3332,3371,3926,4980,4691,4146,4619,4729,4553,5359
TTM Free Cash Flow to Firm,3747,3916,4603,5542,5271,4703,5125,5370,4941,5749
