,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,26.66,27.76,38.70,30.76,30.77,18.96,26.75,24.54,26.76,28.94
Price/Earnings Average,24.52,25.62,40.48,28.82,29.42,17.90,24.43,23.29,23.69,27.37
Price/Earnings High,27.70,28.56,47.56,35.03,31.58,20.44,29.55,26.38,26.96,30.32
Price/Earnings Low,19.82,23.09,35.20,24.51,27.54,15.89,18.36,17.91,20.09,23.86
Price/Book Value,3.76,3.75,3.14,3.39,3.56,3.02,20.28,14.58,13.40,12.45
Price/Book Value Average,3.46,3.46,3.28,3.18,3.40,2.85,18.52,13.84,11.86,11.78
Price/Book Value High,3.90,3.86,3.86,3.86,3.65,3.25,22.40,15.67,13.50,13.05
Price/Book Value Low,2.79,3.12,2.85,2.70,3.18,2.53,13.92,10.64,10.06,10.27
Price/Tangible Book Value,25.87,54.09,-1220.26,-45.99,-65.84,-13.33,-19.38,-29.98,-20.60,-37.26
Price/Tangible Book Value Average,23.80,49.92,-1276.44,-43.09,-62.95,-12.59,-17.70,-28.46,-18.24,-35.24
Price/Tangible Book Value High,26.88,55.65,-1499.73,-52.37,-67.57,-14.38,-21.41,-32.23,-20.76,-39.05
Price/Tangible Book Value Low,19.24,44.99,-1109.95,-36.65,-58.94,-11.18,-13.30,-21.88,-15.47,-30.73
Price/Sales,3.06,3.17,2.69,2.98,3.21,2.87,3.85,3.85,4.41,4.57
Price/Sales Average,2.82,2.92,2.81,2.79,3.07,2.70,3.52,3.65,3.90,4.32
Price/Sales High,3.18,3.26,3.30,3.39,3.29,3.09,4.25,4.14,4.44,4.79
Price/Sales Low,2.28,2.64,2.44,2.37,2.87,2.40,2.64,2.81,3.31,3.77
Price/Cash Flow,18.40,28.05,16.34,22.52,19.28,13.95,17.43,18.46,18.98,20.45
Price/Cash Flow Average,16.93,25.89,17.10,21.10,18.44,13.17,15.92,17.52,16.81,19.34
Price/Cash Flow High,19.12,28.86,20.09,25.65,19.79,15.04,19.26,19.85,19.13,21.42
Price/Cash Flow Low,13.68,23.33,14.87,17.95,17.26,11.69,11.97,13.48,14.25,16.86
Price/Free Cash Flow,14.40,19.65,12.72,17.77,16.10,11.63,14.86,14.72,15.41,16.80
Price/Free Cash Flow Average,13.24,18.13,13.31,16.65,15.39,10.98,13.57,13.98,13.64,15.89
Price/Free Cash Flow High,14.96,20.21,15.64,20.24,16.52,12.54,16.41,15.83,15.52,17.60
Price/Free Cash Flow Low,10.71,16.34,11.57,14.16,14.41,9.75,10.20,10.75,11.57,13.85
EV/Sales,3.18,3.39,2.95,3.32,3.52,3.36,4.31,4.27,4.92,4.97
EV/Sales Average,2.93,3.16,3.07,3.13,3.39,3.20,3.98,4.08,4.41,4.72
EV/Sales High,3.30,3.49,3.56,3.73,3.61,3.58,4.71,4.56,4.95,5.19
EV/Sales Low,2.39,2.87,2.71,2.72,3.19,2.90,3.11,3.23,3.82,4.17
EV/EBITDA,14.56,15.26,13.12,15.98,14.46,13.11,17.15,16.53,18.68,19.60
EV/EBITDA Average,13.43,14.23,13.67,15.08,13.89,12.49,15.82,15.78,16.76,18.63
EV/EBITDA High,15.10,15.73,15.84,17.95,14.81,13.99,18.75,17.65,18.80,20.46
EV/EBITDA Low,10.96,12.93,12.05,13.09,13.09,11.31,12.36,12.51,14.52,16.45
EV/EBIT,16.71,17.51,15.40,19.86,16.87,15.39,20.06,19.23,21.55,22.89
EV/EBIT Average,15.42,16.32,16.04,18.75,16.21,14.66,18.51,18.35,19.34,21.75
EV/EBIT High,17.34,18.05,18.58,22.32,17.27,16.42,21.93,20.53,21.70,23.89
EV/EBIT Low,12.59,14.84,14.14,16.27,15.28,13.27,14.46,14.55,16.75,19.21
Last Price,97.56,105.65,90.60,103.43,113.51,106.30,146.82,150.53,191.27,231.57
High Price,101.37,108.69,111.35,117.79,116.49,114.63,162.20,161.83,192.70,242.64
Low Price,72.54,87.88,82.41,82.42,101.61,89.10,100.80,109.88,143.58,190.93
Enterprise Value,22698,25130,21763,24679,26491,26172,34439,34807,44122,51791
Enterprise Value Average,20946,23426,22668,23295,25442,24924,31778,33217,39598,49217
Enterprise Value High,23551,25899,26262,27727,27120,27919,37651,37160,44417,54060
Enterprise Value Low,17096,21300,19988,20219,23982,22565,24829,26342,34293,43461
