,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.79,0.24,0.16,0.16,0.18,0.24,0.25,0.60,0.13,0.14
Current Ratio,1.77,1.16,0.83,0.95,0.96,0.93,1.05,1.57,0.90,0.80
Quick Ratio,1.13,0.55,0.43,0.46,0.47,0.49,0.53,0.93,0.40,0.36
CFO/Avg Current Liab,0.83,0.50,0.58,0.48,0.63,0.71,0.80,0.87,0.95,0.81
Common Equity/Total Assets,108.52,110.50,117.09,117.22,121.20,95.96,18.57,23.55,28.25,34.81
Long-Term Debt/Equity (%),111.08,101.94,148.65,283.62,221.24,231.25,202.34,182.75,148.22,101.35
Long-Term Debt/Capital (%),23.05,18.29,17.84,24.72,21.32,27.44,61.04,60.53,51.27,38.87
Long-Term Debt/Total Assets (%),33.51,27.52,29.14,42.49,37.11,42.25,43.37,44.79,39.25,30.54
Total Debt/Equity (%),121.41,143.76,231.08,360.06,313.50,316.76,244.50,205.67,182.39,145.21
Total Debt/Capital (%),25.19,25.79,27.73,31.38,30.21,37.59,73.76,68.12,63.09,55.70
Total Debt/Total Assets (%),36.62,38.80,45.29,53.95,52.59,57.87,52.41,50.40,48.30,43.76
CFO/Total Liabilities,31.76,20.39,28.26,20.94,27.03,25.41,27.58,24.65,27.21,30.43
CFO/CapEx,3.39,2.26,3.40,3.65,4.85,4.87,5.54,3.85,4.20,4.48
Altman's Z-Score,7.99,7.98,7.38,7.54,8.16,7.11,6.11,5.83,6.44,7.20
