,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,15.22,13.81,12.35,12.61,12.85,13.18,13.74,13.77,13.94,15.07
Days Sales Outstanding,23.99,26.43,29.55,28.96,28.40,27.70,26.57,26.51,26.17,24.22
Inventory Turnover,5.98,5.59,5.16,5.72,5.42,5.48,5.45,5.00,5.04,5.48
Days Inventory Outstanding,61.04,65.24,70.74,63.78,67.36,66.57,66.92,73.00,72.39,66.63
Accounts Payable Turnover,8.61,8.96,8.27,8.58,7.78,8.28,8.34,8.13,7.78,7.34
Accounts Payable Turnover Days,42.37,40.74,44.14,42.53,46.92,44.06,43.74,44.89,46.94,49.71
Cash Conversion Cycle,42.66,50.94,56.15,50.20,48.84,50.20,49.75,54.62,51.63,41.14
Inventory to Cash Days,-37.05,-38.81,-41.19,-34.83,-38.96,-38.87,-40.35,-46.50,-46.22,-42.41
Inventories,660,801,751,746,753,785,815,964,989,1173
Raw Materials,227,378,353,315,225,237,271,389,395,373
Work In Process,80,64,68,88,94,107,99,105,110,137
Finished Goods,518,532,535,529,615,619,615,646,649,855
Other Inventory,0,0,0,0,0,0,0,0,0,0
