,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,31218,30852,31469,31353,30973,36193,39350,37925,38469,39407
+ Sales & Services Revenue,31218,30852,31469,31353,30973,36193,39350,37925,38469,39407
- Cost of Revenue,25454,24979,25339,25104,24786,29478,32291,31600,32061,32785
+ Cost of Goods & Services,25454,24979,25339,25104,24786,29478,32291,31600,32061,32785
Gross Profit,5764,5873,6130,6249,6187,6715,7059,6325,6408,6622
+ Other Operating Income,-25454,-24979,-25339,-25104,-24786,-29478,-32291,-31600,-32061,-32785
- Operating Expenses,27533,26963,27291,27044,26796,31736,34702,33792,34306,35196
"+ Selling, General & Admin",2079,1984,1952,1940,2010,2258,2411,2192,2245,2411
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,25454,24979,25339,25104,24786,29478,32291,31600,32061,32785
Operating Income (Loss),3685,3889,4178,4309,4177,4457,4648,4133,4163,4211
- Non-Operating (Income) Loss,78,87,76,78,100,372,446,395,290,175
"+ Interest Expense, Net",69,69,68,83,89,338,448,465,424,364
+ Interest Expense,86,86,83,91,103,356,460,477,431,391
- Interest Income,17,17,15,8,14,18,12,12,7,27
+ Other Non-Op (Income) Loss,9,18,8,-5,11,34,-2,-70,-134,-189
Pretax Income,3607,3802,4102,4231,4077,4085,4202,3738,3873,4036
- Income Tax Expense (Benefit),1121,1129,1137,1169,1165,727,718,571,616,646
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2486,2673,2965,3062,2912,3358,3484,3167,3257,3390
- Net Extraordinary Losses (Gains),129,140,0,107,0,13,0,0,0,0
+ Discontinued Operations,-129,-140,0,-107,0,-13,0,0,0,0
+ Extraord. & Accounting Changes,258,280,0,214,0,26,0,0,0,0
Income (Loss) Incl. MI,2357,2533,2965,2955,2912,3345,3484,3167,3257,3390
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",2357,2533,2965,2955,2912,3345,3484,3167,3257,3390
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2357,2533,2965,2955,2912,3345,3484,3167,3257,3390
Basic Weighted Avg Shares,351,335,321,305,299,295,288,287,280,275
"Basic EPS, GAAP",6.72,7.56,9.23,9.70,9.73,11.33,12.08,11.04,11.61,12.31
Basic EPS from Cont Ops,7.09,7.97,9.23,10.05,9.73,11.37,12.08,11.04,11.61,12.31
Diluted Weighted Avg Shares,354,341,327,310,305,299,291,288,282,278
"Diluted EPS, GAAP",6.67,7.42,9.08,9.52,9.56,11.18,11.98,11.00,11.55,12.19
Diluted EPS from Cont Ops,7.03,7.83,9.08,9.86,9.56,11.22,11.98,11.00,11.55,12.19
EBITDA,4241,4385,4660,4763,4618,5220,5477,5011,5053,5095
EBITDA Margin (%),13.59,14.21,14.81,15.19,14.91,14.42,13.92,13.21,13.14,12.93
EBITA,3685,3889,4178,4309,4177,4457,4648,4133,4163,4211
EBIT,3685,3889,4178,4309,4177,4457,4648,4133,4163,4211
Gross Margin (%),18.46,19.04,19.48,19.93,19.98,18.55,17.94,16.68,16.66,16.80
Operating Margin (%),11.80,12.61,13.28,13.74,13.49,12.31,11.81,10.90,10.82,10.69
Profit Margin (%),7.55,8.21,9.42,9.42,9.40,9.24,8.85,8.35,8.47,8.60
Sales per Employee,325188,310070,315005,317338,314128,342737,382410,376614,373123,370019
Dividend per Share,1.69,2.45,2.72,2.99,3.30,3.64,4.00,4.32,4.69,4.97
Depreciation Expense,556,496,482,454,441,763,829,878,890,884
