,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,38,37,37,38,38,38,38,38,38,38
Diluted Weighted Avg Shares,38,38,38,38,38,38,38,38,38,38
Basic Weighted Avg Shares,37,37,37,37,37,37,37,37,38,37
Revenue per Share,6.47,7.12,8.26,10.04,10.78,11.79,13.79,18.45,18.63,19.17
EBITDA per Share,3.26,3.68,4.54,5.68,6.00,6.38,7.65,11.18,10.60,10.52
Operating Income per Share,2.91,3.21,4.03,5.20,5.47,5.75,6.77,10.03,8.99,8.72
"Basic EPS, GAAP",2.06,2.03,2.62,3.42,4.02,4.68,5.53,8.01,6.88,6.68
Basic EPS from Cont Ops,1.86,2.03,2.62,3.42,4.02,4.68,5.53,8.01,6.88,6.68
"Diluted EPS, GAAP",2.01,1.97,2.55,3.34,3.89,4.57,5.40,7.85,6.77,6.65
Diluted EPS from Cont Ops,1.81,1.97,2.55,3.34,3.89,4.57,5.40,7.85,6.77,6.65
Dividend per Share,0.54,0.65,0.80,1.04,1.33,1.69,2.06,2.42,2.66,2.83
Cash Flow per Share,2.46,2.98,3.28,2.18,4.56,6.06,7.17,10.83,7.52,7.72
Free Cash Flow per Basic Share,2.05,2.85,3.15,2.01,4.23,5.09,6.84,10.43,7.05,7.37
Cash & Equivalents per Share,5.31,6.26,7.60,4.48,4.44,6.54,7.12,12.61,13.66,12.34
Book Value per Share,1.36,2.73,4.49,6.80,9.40,12.31,15.58,21.04,25.24,29.26
Tangible Book Value per Share,6.41,7.18,8.73,10.78,12.01,14.48,14.82,18.74,20.31,22.00
