,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.47,6.96,7.33,7.72,7.19,7.87,7.43,7.23,8.27,8.05
Days Sales Outstanding,56.41,52.44,49.79,47.31,50.74,46.39,49.12,50.46,44.12,45.34
Inventory Turnover,2.94,2.86,3.24,3.53,3.48,4.09,3.58,3.59,3.86,3.41
Days Inventory Outstanding,124.21,127.55,112.83,103.39,104.94,89.34,101.97,101.81,94.60,106.94
Accounts Payable Turnover,11.83,11.55,11.73,9.65,8.55,9.83,8.31,7.93,6.95,6.16
Accounts Payable Turnover Days,30.84,31.61,31.13,37.83,42.69,37.13,43.94,46.02,52.50,59.28
Cash Conversion Cycle,149.78,148.39,131.49,112.87,112.99,98.60,107.16,106.25,86.22,93.00
Inventory to Cash Days,-67.79,-75.11,-63.04,-56.08,-54.21,-42.94,-52.85,-51.35,-50.48,-61.60
Inventories,1402,1495,1959,1719,1818,2451,2579,2743,2866,3224
Raw Materials,226,248,384,316,313,510,544,602,641,707
Work In Process,258,260,280,274,271,297,318,335,402,397
Finished Goods,918,987,1295,1129,1234,1644,1717,1806,1823,2120
Other Inventory,0,0,0,0,0,0,0,0,0,0
