,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,18906,21408,26905,36715,43576,68299,65438,63784,69881,64073
- Cash & Cash Equivalents,1890,1861,1424,1541,14179,1140,536,2825,2283,1006
+ Preferred Equity and Hybrid Capital,0,0,0,0,2,2,2,2,2,2
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,3970,3971,12822,11551,18870,21495,19390,17931,17610,16065
Enterprise Value,20268,22634,38208,46359,48232,88639,84264,78872,85198,79126
Total Capital,15645,16409,25469,24611,32330,34440,32652,31089,31803,31589
Total Debt/Capital (%),25.38,24.20,50.34,46.93,58.37,62.41,59.38,57.68,55.37,50.86
Total Debt / EV,0.20,0.18,0.34,0.25,0.39,0.24,0.23,0.23,0.21,0.20
EV/Sales,2.52,2.68,3.72,3.71,3.99,5.55,4.87,4.61,4.21,4.19
EV/EBITDA,11.25,10.44,15.98,14.17,16.51,21.01,18.75,19.98,16.21,16.82
EV/EBIT,16.15,14.09,25.47,21.48,26.31,39.55,37.62,43.99,28.56,31.97
EV/Cash Flow to Firm,12.53,12.24,18.39,15.92,15.37,29.04,21.06,19.68,16.76,26.39
EV/Free Cash Flow to Firm,9.19,9.05,14.29,12.86,12.48,22.46,17.00,16.51,13.57,19.93
Diluted Market Cap,19412,22057,26498,37446,42743,67382,66490,62109,71751,64979
Diluted Enterprise Value,21492,24167,37896,47456,47436,87739,85346,77217,87080,80040
EV per Share,104.47,117.95,181.34,217.35,211.60,330.47,311.60,271.96,299.49,279.24
TTM Sales,8054,8446,10282,12483,12093,15983,17290,17117,20248,18870
TTM EBITDA,1801,2168,2391,3272,2921,4219,4493,3947,5256,4704
TTM Operating Income,1255,1606,1500,2158,1833,2241,2240,1793,2983,2475
TTM Cash Flow to Firm,1617,1849,2078,2912,3137,3052,4000,4007,5085,2998
TTM Free Cash Flow to Firm,2205,2502,2674,3605,3864,3947,4957,4776,6279,3971
