,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,69298,71080,69470,63476,62308,67941,69620,67842,71080,69898
+ Sales & Services Revenue,69298,71080,69470,63476,62308,67941,69620,67842,71080,69898
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",7426,7185,7177,7114,6724,6462,6554,5775,5771,5891
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-7426,-7185,-7177,-7114,-6724,-6462,-6554,-5775,-5771,-5891
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-8768,-9060,-7926,195,-3536,-6307,-6795,-6927,-8126,-2859
"+ Interest Expense, Net",1159,1178,1200,1201,1129,1122,955,913,920,938
+ Interest Expense,1159,1178,1200,1201,1129,1122,955,913,920,938
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-9927,-10238,-9126,-1006,-4665,-7429,-7750,-7840,-9046,-3797
Pretax Income,8768,9060,7926,-195,3536,6307,6795,6927,8126,2859
- Income Tax Expense (Benefit),2359,2378,2326,-999,-1470,1179,886,1509,1551,301
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,6409,6682,5600,804,5006,5128,5909,5418,6575,2558
- Net Extraordinary Losses (Gains),25,27,12,8,1006,10,20,22,42,38
+ Discontinued Operations,2,-3,1324,-2734,-986,0,0,0,0,0
+ Extraord. & Accounting Changes,23,30,-1312,2742,1992,10,20,22,42,38
Income (Loss) Incl. MI,6384,6655,5588,796,4000,5118,5889,5396,6533,2520
- Minority Interest,-25,-27,-12,-4,-10,-5,-10,-11,-21,-19
"Net Income, GAAP",6409,6682,5600,800,4010,5123,5899,5407,6554,2539
- Preferred Dividends,122,122,116,103,103,141,178,216,201,185
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",6287,6560,5484,697,3907,4982,5721,5191,6353,2354
Basic Weighted Avg Shares,1122,1132,1098,1096,1044,959,915,908,863,803
"Basic EPS, GAAP",5.60,5.80,4.99,0.64,3.74,5.20,6.25,5.72,7.36,2.93
Basic EPS from Cont Ops,5.71,5.90,5.10,0.73,4.80,5.35,6.46,5.97,7.62,3.18
Diluted Weighted Avg Shares,1122,1132,1098,1096,1044,959,915,913,869,809
"Diluted EPS, GAAP",5.60,5.80,4.99,0.64,3.74,5.20,6.25,5.68,7.31,2.91
Diluted EPS from Cont Ops,5.71,5.90,5.10,0.73,4.80,5.35,6.46,5.93,7.56,3.16
EBITDA,714,713,693,652,795,628,630,619,694,673
EBITDA Margin (%),1.03,1.00,1.00,1.03,1.28,0.92,0.90,0.91,0.98,0.96
EBITA,0,0,0,0,0,0,0,0,0,0
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),9.25,9.40,8.06,1.26,6.44,7.54,8.47,7.97,9.22,3.63
Sales per Employee,1066123,1045294,1006812,1094414,1271592,1415438,1420816,1458968,1653023,1553289
Dividend per Share,1.11,1.43,1.61,1.68,4.42,1.90,1.99,2.05,2.14,2.22
Depreciation Expense,714,713,693,652,795,628,630,619,694,673
