,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1299,2048,2348,3602,3933,9440,11167,25259,23605,23805
ST Debt,0,0,0,400,0,350,0,2938,2250,3170
LT Debt,1299,2048,2348,3202,3933,9090,11167,22321,21355,20635
Total Debt/EBITDA,0.45,0.58,0.55,0.74,0.79,1.85,2.08,8.36,3.82,3.99
Net Debt/EBITDA,-0.45,0.10,0.19,0.30,0.30,0.13,1.58,3.97,1.32,2.05
Total Debt/EBIT,0.59,0.73,0.70,0.93,1.01,2.48,2.85,16.64,5.07,5.37
Net Debt/EBIT,-0.58,0.12,0.24,0.38,0.38,0.18,2.17,7.90,1.75,2.76
EBITDA to Interest Expense,101.88,55.24,60.78,60.07,53.66,30.02,16.21,6.91,13.16,12.34
EBITDA-CapEx/Interest Expense,60.91,37.13,42.29,42.36,37.24,18.41,10.75,3.52,10.03,8.53
EBIT to Interest Expense,78.55,43.57,47.53,47.40,42.13,22.35,11.83,3.47,9.91,9.17
Interest Expense,28,64,71,81,93,170,331,437,470,483
Common Equity/Total Assets,35.87,48.43,48.02,41.53,38.74,6.04,-30.02,-26.60,-20.11,-30.20
Long-Term Debt/Equity (%),28.99,38.84,40.34,54.36,72.07,773.11,0,0,0,0
Long-Term Debt/Capital (%),23.92,28.22,28.20,33.50,41.38,83.36,206.87,127.92,123.46,134.31
Long-Term Debt/Total Assets (%),11.28,19.05,18.86,22.35,27.38,37.63,58.10,75.99,68.03,73.75
Total Debt/Equity (%),28.99,38.84,40.34,61.15,72.07,802.87,-179.22,-323.86,-444.16,-273.66
Total Debt/Capital (%),23.92,28.22,28.20,37.68,41.38,86.57,206.87,144.75,136.47,154.94
Total Debt/Total Assets (%),11.28,19.05,18.86,25.14,27.38,39.08,58.10,85.99,75.19,85.08
Net Debt to Equity,-28.47,6.45,14.05,25.01,26.94,58.16,-136.10,-153.82,-153.54,-140.54
Net Debt/Capital (%),-44.67,6.13,12.03,19.83,20.88,31.82,312.75,91.59,75.27,97.45
EBITDA,2863,3541,4285,4884,4964,5112,5365,3021,6181,5959
EBITDA-CapEx,1712,2380,2981,3444,3445,3136,3558,1538,4711,4118
Operating Income (Loss),2207,2793,3351,3854,3897,3807,3916,1518,4657,4430
