,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,58245,56415,82750,78064,76891,74409,104683,99496,132361,99374
- Cash & Cash Equivalents,2576,1708,1530,2129,2462,8756,2687,4351,6456,2818
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,2,2,2,7,7,6,1,6,7,8
+ Total Debt,1299,2048,2348,3602,3933,9440,11167,25259,23605,23805
Enterprise Value,56313,56621,83488,79409,78140,74918,113094,120128,149354,120004
Total Capital,5433,7257,8326,9560,9504,10905,5398,17450,17297,15364
Total Debt/Capital (%),23.92,28.22,28.20,37.68,41.38,86.57,206.87,144.75,136.47,154.94
Total Debt / EV,0.02,0.04,0.03,0.05,0.05,0.13,0.10,0.21,0.16,0.20
EV/Sales,3.78,3.44,4.36,3.73,3.49,3.03,4.27,5.11,5.14,3.72
EV/EBITDA,19.67,15.99,19.48,16.26,15.74,14.65,21.08,39.76,24.16,20.14
EV/EBIT,25.51,20.28,24.91,20.61,20.05,19.68,28.88,79.14,32.07,27.09
EV/Cash Flow to Firm,19.37,87.14,21.98,17.15,18.45,6.21,21.28,61.77,23.49,25.15
EV/Free Cash Flow to Firm,13.88,31.27,16.36,13.08,13.58,5.33,15.88,35.04,19.08,18.15
Diluted Market Cap,58949,57439,84327,79464,78497,79269,108978,100217,132978,100291
Diluted Enterprise Value,57674,57780,85146,80944,79974,79959,117459,121130,150134,121286
EV per Share,37.38,37.77,56.22,54.37,54.58,57.23,95.47,102.38,126.57,104.54
TTM Sales,14892,16448,19163,21316,22387,24720,26509,23518,29061,32250
TTM EBITDA,2863,3541,4285,4884,4964,5112,5365,3021,6181,5959
TTM Operating Income,2207,2793,3351,3854,3897,3807,3916,1518,4657,4430
TTM Cash Flow to Firm,2907,650,3799,4630,4236,12071,5313,1945,6357,4772
TTM Free Cash Flow to Firm,4058,1811,5103,6070,5756,14047,7120,3428,7827,6613
