,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,5052,5624,5568,8217,10660,19365,19432,32746,31711
- Cash & Cash Equivalents,0,810,483,783,818,913,1598,1756,2052,2042
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,0,1099,1099,1100,2048,1790,1788,1981,2023,2018
Enterprise Value,0,5341,6240,5885,9447,11537,19555,19657,32717,31687
Total Capital,0,1202,1715,2051,3091,3004,3699,4519,5455,6574
Total Debt/Capital (%),0,91.43,64.08,53.63,66.26,59.59,48.34,43.84,37.09,30.70
Total Debt / EV,0,0.21,0.18,0.19,0.22,0.16,0.09,0.10,0.06,0.06
EV/Sales,0,1.82,2.18,2.02,2.96,2.98,4.54,4.66,6.62,5.85
EV/EBITDA,0,9.66,11.77,10.90,20.36,18.46,19.19,18.02,23.83,20.35
EV/EBIT,0,11.39,14.48,14.49,39.53,36.63,27.50,25.70,30.29,23.75
EV/Cash Flow to Firm,0,9.44,14.28,12.82,26.35,22.12,18.32,18.20,23.50,26.12
EV/Free Cash Flow to Firm,0,8.40,11.80,10.70,21.94,17.65,16.47,16.42,20.89,22.66
Diluted Market Cap,0,5052,5657,5643,8054,10912,19726,19820,33664,32332
Diluted Enterprise Value,0,5341,6273,5960,9284,11789,19916,20045,33635,32308
EV per Share,0,31.98,36.70,34.68,50.87,61.83,104.29,106.08,179.86,177.52
TTM Sales,2888,2933,2856,2918,3189,3878,4303,4221,4941,5420
TTM EBITDA,573,553,530,540,464,625,1019,1091,1373,1557
TTM Operating Income,496,469,431,406,239,315,711,765,1080,1334
TTM Cash Flow to Firm,566,565,437,459,359,522,1067,1080,1392,1213
TTM Free Cash Flow to Firm,635,635,529,550,431,654,1187,1197,1566,1398
