,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,167,167,170,170,186,187,188,185,182,179
Diluted Weighted Avg Shares,167,167,171,172,182,191,191,189,187,182
Basic Weighted Avg Shares,167,167,169,170,180,187,188,187,185,180
Revenue per Share,17.31,17.56,16.90,17.16,17.72,20.74,22.89,22.57,26.71,30.11
EBITDA per Share,3.43,3.31,3.14,3.18,2.58,3.34,5.42,5.83,7.42,8.65
Operating Income per Share,2.97,2.81,2.55,2.39,1.33,1.68,3.78,4.09,5.84,7.41
"Basic EPS, GAAP",2.74,2.35,3.04,1.97,0.57,0.88,3.30,3.35,4.83,6.24
Basic EPS from Cont Ops,2.74,2.35,3.04,1.97,0.57,0.88,3.30,3.35,4.83,6.24
"Diluted EPS, GAAP",2.74,2.35,3.00,1.95,0.56,0.86,3.25,3.32,4.78,6.18
Diluted EPS from Cont Ops,2.74,2.35,3.00,1.95,0.56,0.86,3.25,3.32,4.78,6.18
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,3.39,3.37,2.22,2.45,1.74,2.97,5.31,5.43,7.15,6.36
Free Cash Flow per Basic Share,2.98,2.95,1.68,1.91,1.34,2.26,4.67,4.81,6.21,5.33
Cash & Equivalents per Share,0,4.85,2.84,4.61,4.40,4.89,8.52,9.48,11.28,11.44
Book Value per Share,0,0.62,3.62,5.60,5.62,6.51,10.19,13.70,18.87,25.52
Tangible Book Value per Share,4.83,2.15,2.09,3.33,-2.30,3.31,6.96,7.55,10.36,13.39
