,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,1.05,0.69,1.22,1.00,0.62,1.59,1.62,1.57,1.45
Current Ratio,1.74,2.41,2.27,2.88,2.66,1.63,3.21,3.12,2.93,3.01
Quick Ratio,0.61,1.55,1.27,1.89,1.67,1.05,2.26,2.19,2.13,2.09
CFO/Avg Current Liab,0.98,0.85,0.51,0.62,0.43,0.49,0.81,0.98,1.11,0.84
Common Equity/Total Assets,0,3.38,17.56,25.03,17.58,20.84,28.85,35.16,44.11,56.26
Long-Term Debt/Equity (%),0,142.91,84.41,72.90,88.23,53.06,59.52,58.78,52.38,47.56
Long-Term Debt/Capital (%),0,91.43,64.08,53.63,65.93,42.98,48.34,42.89,36.33,30.10
Long-Term Debt/Total Assets (%),0,36.03,31.33,28.95,34.35,22.17,27.00,26.85,25.47,24.44
Total Debt/Equity (%),0,142.91,84.41,72.90,88.66,73.57,59.52,60.08,53.46,48.50
Total Debt/Capital (%),0,91.43,64.08,53.63,66.26,59.59,48.34,43.84,37.09,30.70
Total Debt/Total Assets (%),0,36.03,31.33,28.95,34.52,30.73,27.00,27.45,26.00,24.92
CFO/Total Liabilities,72.29,24.68,17.04,18.16,8.64,16.37,27.58,25.91,33.07,29.06
CFO/CapEx,8.20,8.04,4.09,4.57,4.35,4.20,8.32,8.68,7.60,6.18
Altman's Z-Score,3.16,3.57,3.95,3.92,3.57,3.81,5.64,5.43,7.69,7.93
