,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,2981,3614,3605,5302,2002,5046,6230,6833,6315,5732
+ Depreciation & Amortization,990,994,1026,1215,1195,1161,1189,1290,1364,1404
+ Non-Cash Items,684,159,296,-1460,3476,829,634,1175,1488,1251
+ Stock-Based Compensation,189,164,138,149,158,173,189,221,227,238
+ Deferred Income Taxes,-5,-401,-445,-152,3304,-244,222,60,-183,-757
+ Asset Impairment Charge,195,119,0,0,0,0,0,128,0,0
+ Other Non-Cash Adj,305,277,603,-1457,14,900,223,766,1444,1770
+ Chg in Non-Cash Work Cap,-109,-901,174,132,-197,-3898,-742,-1115,54,-585
+ (Inc) Dec in Accts Receiv,767,28,-256,-811,-401,-1659,485,-92,-1019,-2281
+ (Inc) Dec in Inventories,-60,77,-398,-46,183,-119,-622,74,564,-107
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-647,95,-160,-188,-189,914,-1098,-372,-98,1274
+ Inc (Dec) in Other,-169,-1101,988,1177,210,-3034,493,-725,607,529
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,4546,3866,5101,5189,6476,3138,7311,8183,9221,7802
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-836,-845,-939,-1063,-1177,-1278,-1484,-1766,-1522,-1670
+ Acq of Fixed Prod Assets,-836,-845,-939,-1063,-1177,-1278,-1484,-1766,-1522,-1670
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-269,-898,-9003,0,0,0,0,-282,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-269,-898,-9003,0,0,0,0,-282,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-16,20,208,78,30,203,243,38,361,-119
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1121,-1723,-9734,-985,-1147,-1075,-1241,-2010,-1161,-1789
+ Dividends Paid,-1540,-1760,-1932,-2048,-2163,-2347,-2556,-2764,-2940,-3016
+ Net Cash From Debt,-150,0,3101,-952,0,-150,-1500,-2169,-500,3961
+ Cash From Debt,0,0,15101,0,0,600,0,1131,0,6211
+ Repayments of Debt,-150,0,-12000,-952,0,-750,-1500,-3300,-500,-2250
+ Cash (Repurchase) of Equity,-1762,-1900,-3071,-2096,-2001,-1492,-1200,-1100,-4087,-7900
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-1762,-1900,-3071,-2096,-2001,-1492,-1200,-1100,-4087,-7900
+ Other Financing Activities,746,346,6179,1639,-141,-163,-72,1506,-89,-115
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-2706,-3314,4277,-3457,-4305,-4152,-5328,-4527,-7616,-7070
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,719,-1171,-356,747,1024,-2089,742,1646,444,-1057
EBITDA,5177,6249,6226,6277,6743,8435,9556,9934,10487,9752
EBITDA Margin (%),11.41,13.70,13.50,13.29,13.21,15.69,15.98,15.19,15.64,14.78
Net Cash Paid for Acquisitions,269,898,9003,0,0,0,0,282,0,0
Free Cash Flow,3710,3021,4162,4126,5299,1860,5827,6417,7699,6132
Free Cash Flow to Firm,3958,3255,4480,4635,5537,2437,6389,6911,8175,6667
Free Cash Flow to Equity,3560,3021,7263,3174,5299,1710,4327,4248,7199,10093
Free Cash Flow per Basic Share,11.56,9.54,13.41,13.79,18.41,6.54,20.66,22.92,27.85,23.25
Price/Free Cash Flow,8.92,13.37,11.45,12.12,12.19,16.97,12.65,10.01,9.13,13.59
Cash Flow to Net Income,1.52,1.07,1.41,0.98,3.23,0.62,1.17,1.20,1.46,1.36
