,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2415,2289,1993,2219,2541,2735,2770,3964,6635,4518
"+ Cash, Cash Equivalents & STI",1274,967,808,974,1051,924,1230,1528,1729,2034
+ Cash & Cash Equivalents,1248,927,808,974,1051,924,1230,1528,1729,2034
+ ST Investments,26,40,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1074,1236,1112,1190,1415,1582,1315,1998,3810,2108
"+ Accounts Receivable, Net",1074,1236,1112,1190,1415,1582,1315,1998,3810,2108
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,68,86,73,54,76,230,224,438,1096,376
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,600,602,589,572,576,580,922,964,975,1072
"+ Property, Plant & Equip, Net",563,538,525,537,525,504,410,422,405,442
"+ Property, Plant & Equip",911,910,910,943,945,951,889,939,947,1009
- Accumulated Depreciation,348,372,385,407,420,447,479,517,542,568
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,36,63,64,36,50,76,511,542,570,631
+ Total Intangible Assets,8,8,8,8,8,8,8,8,8,8
+ Goodwill,8,8,8,8,8,8,8,8,8,8
+ Other Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,29,55,56,28,42,68,504,534,562,623
Total Assets,3015,2891,2582,2791,3117,3315,3692,4928,7610,5590
+ Payables & Accruals,870,984,861,930,1093,1136,949,1439,2502,1635
+ Accounts Payable,648,770,645,727,866,902,736,1137,2012,1109
+ Accrued Taxes,22,21,29,18,20,18,24,45,86,47
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,200,192,187,186,206,216,189,257,404,479
+ ST Debt,0,0,0,0,0,0,65,74,82,96
+ ST Borrowings,0,0,0,0,0,0,0,0,0,0
+ ST Finance Leases,0,0,0,0,0,0,65,74,82,96
+ Other ST Liabilities,0,0,0,0,0,190,154,380,1142,323
+ Deferred Revenue,0,0,0,0,0,190,154,380,1142,323
