,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,6080,6565,6617,6098,6921,8138,8175,10116,16524,17071
+ Sales & Services Revenue,6080,6565,6617,6098,6921,8138,8175,10116,16524,17071
- Cost of Revenue,5377,5801,5721,5247,6038,7118,7178,8954,14358,14900
+ Cost of Goods & Services,5377,5801,5721,5247,6038,7118,7178,8954,14358,14900
Gross Profit,704,764,896,851,883,1020,997,1163,2165,2171
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,152,169,174,181,183,224,230,222,256,347
"+ Selling, General & Admin",33,38,42,42,44,45,44,18,16,24
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,118,131,132,139,138,178,186,204,240,322
Operating Income (Loss),552,595,721,670,700,797,767,940,1909,1824
- Non-Operating (Income) Loss,-21,-16,-15,-17,-18,-22,-29,-16,-15,-12
"+ Interest Expense, Net",-12,-11,-10,-12,-13,-19,-23,-11,-9,-2
+ Interest Expense,0,0,0,0,0,0,0,0,0,23
- Interest Income,12,11,10,12,13,19,23,10,9,26
+ Other Non-Op (Income) Loss,-9,-5,-5,-5,-5,-3,-6,-5,-6,-9
Pretax Income,573,611,737,687,719,818,796,957,1925,1836
- Income Tax Expense (Benefit),223,231,277,254,228,199,204,258,506,475
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,350,379,459,433,490,620,592,698,1419,1361
- Net Extraordinary Losses (Gains),3,5,5,3,2,3,3,4,7,6
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,3,5,5,3,2,3,3,4,7,6
Income (Loss) Incl. MI,347,374,455,429,488,617,589,694,1412,1354
- Minority Interest,-1,-3,-2,-2,-1,-2,-2,-2,-3,-3
"Net Income, GAAP",349,377,457,431,489,618,590,696,1415,1357
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",349,377,457,431,489,618,590,696,1415,1357
Basic Weighted Avg Shares,206,196,189,181,179,174,171,168,169,163
"Basic EPS, GAAP",1.69,1.92,2.42,2.38,2.73,3.55,3.45,4.14,8.37,8.33
Basic EPS from Cont Ops,1.70,1.93,2.43,2.39,2.74,3.56,3.46,4.15,8.39,8.35
Diluted Weighted Avg Shares,207,197,190,183,182,178,174,171,171,164
"Diluted EPS, GAAP",1.68,1.92,2.40,2.36,2.69,3.48,3.39,4.07,8.27,8.26
Diluted EPS from Cont Ops,1.69,1.93,2.42,2.37,2.70,3.49,3.40,4.09,8.29,8.27
EBITDA,600,644,767,717,750,851,818,997,1961,1882
EBITDA Margin (%),9.87,9.81,11.60,11.76,10.83,10.45,10.00,9.86,11.87,11.02
EBITA,552,595,721,670,700,797,767,940,1909,1824
EBIT,552,595,721,670,700,797,767,940,1909,1824
Gross Margin (%),11.57,11.64,13.54,13.95,12.76,12.54,12.20,11.49,13.11,12.72
Operating Margin (%),9.08,9.06,10.90,10.99,10.12,9.79,9.38,9.30,11.56,10.69
Profit Margin (%),5.73,5.74,6.91,7.06,7.07,7.60,7.22,6.88,8.57,7.95
Sales per Employee,437114,447493,429735,381127,419451,467722,454190,578746,869659,853564
Dividend per Share,0.60,0.64,0.72,0.80,0.84,0.90,1.00,1.04,1.16,1.31
Depreciation Expense,48,49,46,47,49,54,51,57,51,57
