,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,8,6,21,44,67,137,181,143,196,281
+ Depreciation & Amortization,5,7,9,14,19,30,42,53,67,93
+ Non-Cash Items,0,4,2,21,38,56,69,111,130,92
+ Stock-Based Compensation,1,1,3,22,39,37,47,90,98,95
+ Deferred Income Taxes,1,2,-1,-2,-2,21,21,21,33,-3
+ Asset Impairment Charge,0,4,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-1,-3,0,0,2,-2,0,0,-1,0
+ Chg in Non-Cash Work Cap,10,6,10,21,6,-38,-67,-81,-74,-101
+ (Inc) Dec in Accts Receiv,-1,-1,0,1,0,-2,-6,0,0,-13
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,-1,-1,-2,-1,-1,-3,-6,-4,-6,-6
+ Inc (Dec) in Accts Payable,8,-2,9,4,1,12,13,11,35,29
+ Inc (Dec) in Other,4,9,4,17,6,-45,-68,-87,-103,-110
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,24,22,43,99,131,185,224,227,319,365
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-17,-14,-17,-44,-59,-60,-93,-94,-126,-137
+ Acq of Fixed Prod Assets,-17,-14,-17,-44,-59,-60,-93,-94,-121,-133
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,-5,-4
+ Net Change in LT Investment,0,0,0,0,0,10,-127,-24,-131,0
+ Dec in LT Investment,0,0,0,0,0,156,69,309,267,0
+ Inc in LT Investment,0,0,0,0,0,-145,-196,-333,-399,0
+ Net Cash From Acq & Div,0,0,0,0,0,0,0,0,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,0,0,0,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-132,-205,-36,-162,-231,112,0,0,0,114
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-148,-219,-52,-205,-290,63,-220,-118,-258,-23
+ Dividends Paid,-12,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,7,-59,-1,4,5,-1,-2,-2,-2,0
+ Cash From Debt,7,7,0,5,41,0,0,0,0,29
+ Repayments of Debt,0,-66,-1,-1,-36,-1,-2,-2,-2,-29
+ Cash (Repurchase) of Equity,-1,63,0,-36,-57,-105,0,-52,0,-95
+ Increase in Capital Stock,0,63,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-1,0,0,-36,-57,-105,0,-52,0,-95
+ Other Financing Activities,131,205,36,147,198,-142,652,-112,167,350
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,125,208,35,116,146,-248,651,-166,166,255
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,0,12,26,9,-14,0,655,-57,227,596
EBITDA,15,23,44,72,98,203,268,239,321,471
EBITDA Margin (%),13.76,15.15,19.52,21.75,22.63,35.91,36.39,28.46,30.39,34.28
Net Cash Paid for Acquisitions,0,0,0,0,0,0,0,0,0,0
Free Cash Flow,7,8,26,55,71,125,131,133,193,228
Free Cash Flow to Firm,0,10,27,56,72,126,132,133,193,230
Free Cash Flow to Equity,7,-51,25,59,76,124,129,131,197,232
Free Cash Flow per Basic Share,0.14,0.16,0.47,0.96,1.23,2.16,2.28,2.31,3.34,3.94
Price/Free Cash Flow,0,36.93,37.29,18.79,24.86,29.02,48.31,81.25,54.55,35.97
Cash Flow to Net Income,3.08,3.94,2.05,2.26,1.95,1.35,1.24,1.58,1.63,1.30
