,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,1746,2173,1357,1156,1764,2188,2066,1467,3449,9051
+ Sales & Services Revenue,1746,2173,1357,1156,1764,2188,2066,1467,3449,9051
- Cost of Revenue,1051,1158,1203,1138,1168,1168,1057,1035,1512,3050
+ Cost of Goods & Services,1051,1158,1203,1138,1168,1168,1057,1035,1512,3050
Gross Profit,695,1015,154,18,596,1020,1009,431,1937,6001
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,166,158,140,144,153,233,132,135,299,722
"+ Selling, General & Admin",105,83,69,87,98,97,95,105,198,327
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,61,76,70,57,55,136,37,30,101,395
Operating Income (Loss),529,857,14,-127,444,787,877,296,1638,5279
- Non-Operating (Income) Loss,44,825,202,533,672,89,-24,55,136,110
"+ Interest Expense, Net",65,74,97,88,82,73,55,54,52,26
+ Interest Expense,65,74,97,88,82,73,55,54,62,70
- Interest Income,0,0,0,0,0,0,0,0,10,44
+ Other Non-Op (Income) Loss,-21,751,105,445,590,16,-78,1,84,84
Pretax Income,486,32,-187,-660,-228,698,900,241,1502,5169
- Income Tax Expense (Benefit),206,-72,-73,-242,-329,141,219,41,344,1104
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,280,104,-114,-417,100,557,681,201,1158,4065
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,280,104,-114,-417,100,557,681,201,1158,4065
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",280,104,-114,-417,100,557,681,201,1158,4065
- Preferred Dividends,0,0,0,0,0,0,0,0,1,1
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",280,104,-114,-417,100,557,681,201,1157,4064
Basic Weighted Avg Shares,420,416,414,457,464,446,416,399,503,796
"Basic EPS, GAAP",0.67,0.25,-0.28,-0.91,0.22,1.25,1.64,0.50,2.30,5.11
Basic EPS from Cont Ops,0.67,0.25,-0.28,-0.91,0.22,1.25,1.64,0.50,2.30,5.11
Diluted Weighted Avg Shares,420,416,414,457,464,446,418,401,504,799
"Diluted EPS, GAAP",0.67,0.25,-0.28,-0.91,0.22,1.25,1.63,0.50,2.30,5.09
Diluted EPS from Cont Ops,0.67,0.25,-0.28,-0.91,0.22,1.25,1.63,0.50,2.30,5.09
EBITDA,1180,1490,636,464,1012,1204,1282,687,2331,6914
EBITDA Margin (%),67.58,68.56,46.90,40.11,57.39,55.05,62.07,46.84,67.58,76.39
EBITA,529,857,14,-127,444,787,877,296,1638,5279
EBIT,529,857,14,-127,444,787,877,296,1638,5279
Gross Margin (%),39.80,46.73,11.34,1.52,33.81,46.62,48.83,29.40,56.16,66.30
Operating Margin (%),30.30,39.44,1.05,-10.95,25.14,35.97,42.43,20.18,47.49,58.33
Profit Margin (%),16.02,4.81,-8.39,-36.09,5.69,25.46,32.96,13.67,33.57,44.91
Sales per Employee,2553038,3144734,2174920,2745076,3769699,4530327,3777472,2915753,3684829,9226300
Dividend per Share,0.06,0.08,0.08,0.08,0.17,0.25,0.35,0.40,1.55,2.50
Depreciation Expense,651,633,622,590,569,417,406,391,693,1635
