,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,0,0,15524,21057,18670,21448,23508,27302,22674
- Cash & Cash Equivalents,0,0,0,803,962,1178,1205,1825,819,709
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,2,3,3,3,18,17,13,9,5,5
+ Total Debt,0,0,0,3358,4056,3430,6542,4431,4144,3251
Enterprise Value,2,3,3,18081,24169,20940,26798,25004,30631,25221
Total Capital,2,3,3,3768,5428,7004,10688,9991,10176,10002
Total Debt/Capital (%),0,0,0,89.13,74.73,48.98,61.21,44.36,40.72,32.51
Total Debt / EV,0,0,0,0.19,0.17,0.16,0.24,0.18,0.14,0.13
EV/Sales,0.00,0.00,0.00,2.90,3.63,3.25,3.66,5.40,5.83,4.33
EV/EBITDA,0.00,0.00,0.00,12.71,15.81,14.55,18.74,27.08,25.35,17.15
EV/EBIT,0.00,0.00,0.00,14.51,17.84,17.77,26.69,46.35,37.69,25.09
EV/Cash Flow to Firm,0.00,0.00,0.00,15.42,19.39,14.67,23.24,15.83,29.04,18.17
EV/Free Cash Flow to Firm,0.00,0.00,0.00,13.89,17.48,13.60,21.17,15.10,27.73,17.00
Diluted Market Cap,0,0,0,15586,21348,19575,21703,24976,26785,23181
Diluted Enterprise Value,2,3,3,18144,24460,21844,27053,27591,30114,25729
EV per Share,0.00,0.01,0.01,52.27,69.49,62.60,79.76,74.00,85.30,71.47
TTM Sales,5962,6337,6179,6224,6656,6453,7320,4634,5255,5826
TTM EBITDA,1303,1423,1447,1422,1529,1439,1430,923,1208,1471
TTM Operating Income,1143,1245,1270,1246,1355,1178,1004,539,813,1005
TTM Cash Flow to Firm,1030,947,1009,1173,1246,1427,1153,1580,1055,1388
TTM Free Cash Flow to Firm,1111,1049,1129,1302,1382,1539,1266,1655,1105,1484
