,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,0,0,3358,4056,3430,6542,4431,4144,3251
ST Debt,0,0,0,0,0,456,1555,1447,2196,1000
LT Debt,0,0,0,3358,4056,2975,4987,2985,1947,2252
Total Debt/EBITDA,0,0,0,2.36,2.65,2.38,4.57,4.80,3.43,2.21
Net Debt/EBITDA,0,0,0,1.80,2.02,1.56,3.58,2.60,2.60,1.73
Total Debt/EBIT,0,0,0,2.70,2.99,2.91,6.52,8.22,5.10,3.23
Net Debt/EBIT,0,0,0,2.05,2.28,1.91,5.10,4.46,3.86,2.53
EBITDA to Interest Expense,0,0,0,29.03,17.78,14.84,-10.03,6.22,11.71,14.96
EBITDA-CapEx/Interest Expense,0,0,0,26.38,16.20,13.68,-9.24,5.71,11.22,13.99
EBIT to Interest Expense,0,0,0,25.43,15.75,12.15,-7.04,3.63,7.88,10.23
Interest Expense,0,0,0,49,86,97,-143,149,103,98
Common Equity/Total Assets,0,0,0,4.96,12.89,27.55,23.70,34.58,36.61,42.45
Long-Term Debt/Equity (%),0,0,0,124.79,106.51,44.98,67.40,33.26,20.46,23.24
Long-Term Debt/Capital (%),0,0,0,89.13,74.73,42.47,46.66,29.87,19.14,22.51
Long-Term Debt/Total Assets (%),0,0,0,41.00,38.63,23.05,28.60,18.59,11.83,14.17
Total Debt/Equity (%),0,0,0,124.79,106.51,51.87,88.41,49.39,43.54,33.56
Total Debt/Capital (%),0,0,0,89.13,74.73,48.98,61.21,44.36,40.72,32.51
Total Debt/Total Assets (%),0,0,0,41.00,38.63,26.58,37.52,27.61,25.16,20.46
Net Debt to Equity,0,0,0,94.94,81.25,34.05,69.23,26.81,32.99,26.24
Net Debt/Capital (%),0,0,0,86.18,69.28,38.66,54.03,29.46,33.56,27.35
EBITDA,1303,1423,1447,1422,1529,1439,1430,923,1208,1471
EBITDA-CapEx,1222,1321,1327,1293,1393,1327,1318,848,1158,1375
Operating Income (Loss),1143,1245,1270,1246,1355,1178,1004,539,813,1005
