,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0.55,0.60,0.54,0.35,1.03,0.22,0.26
Current Ratio,1.30,1.31,1.20,1.70,1.83,1.45,1.06,1.55,0.68,0.91
Quick Ratio,0.71,0.74,0.74,1.19,1.31,1.08,0.75,1.31,0.47,0.61
CFO/Avg Current Liab,1.61,0.74,0.77,0.81,0.77,0.71,0.45,0.45,0.29,0.40
Common Equity/Total Assets,0,0,0,4.96,12.89,27.55,23.70,34.58,36.61,42.45
Long-Term Debt/Equity (%),0,0,0,124.79,106.51,44.98,67.40,33.26,20.46,23.24
Long-Term Debt/Capital (%),0,0,0,89.13,74.73,42.47,46.66,29.87,19.14,22.51
Long-Term Debt/Total Assets (%),0,0,0,41.00,38.63,23.05,28.60,18.59,11.83,14.17
Total Debt/Equity (%),0,0,0,124.79,106.51,51.87,88.41,49.39,43.54,33.56
Total Debt/Capital (%),0,0,0,89.13,74.73,48.98,61.21,44.36,40.72,32.51
Total Debt/Total Assets (%),0,0,0,41.00,38.63,26.58,37.52,27.61,25.16,20.46
CFO/Total Liabilities,48.71,44.59,49.75,20.68,17.58,21.36,12.66,20.30,13.83,21.01
CFO/CapEx,12.70,9.23,8.40,8.77,8.64,11.97,11.30,18.98,19.22,13.60
Altman's Z-Score,4.25,4.36,4.27,5.20,5.43,5.62,4.49,4.97,6.72,7.64
