,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.17,2.15,4.12,2.45,2.07,0.72,1.06,0.99,0.47,0.25
Current Ratio,4.65,4.29,7.14,4.07,3.46,2.12,2.83,3.56,2.06,1.64
Quick Ratio,3.80,3.59,6.12,3.54,3.00,1.66,2.25,2.74,1.49,1.12
CFO/Avg Current Liab,1.42,1.32,1.74,1.25,0.93,1.05,1.05,1.31,1.19,0.48
Common Equity/Total Assets,77.25,80.60,85.85,82.38,87.76,101.88,108.32,100.78,76.45,79.87
Long-Term Debt/Equity (%),35.01,34.07,66.51,76.19,46.68,75.75,484.02,218.86,140.24,103.80
Long-Term Debt/Capital (%),16.17,14.49,21.44,19.40,15.30,15.02,22.04,22.69,29.58,24.12
Long-Term Debt/Total Assets (%),15.49,14.54,23.43,21.35,17.36,19.57,32.00,30.96,35.31,29.10
Total Debt/Equity (%),41.93,46.30,66.51,98.73,69.22,109.81,558.36,221.25,159.16,135.90
Total Debt/Capital (%),19.36,19.68,21.44,25.14,22.68,21.78,25.42,22.94,33.57,31.58
Total Debt/Total Assets (%),18.55,19.75,23.43,27.67,25.75,28.36,36.92,31.30,40.07,38.11
CFO/Total Liabilities,31.14,28.93,28.63,18.53,22.99,27.99,20.70,17.97,15.75,10.63
CFO/CapEx,6.94,7.33,9.66,8.10,7.30,10.36,8.90,9.84,10.48,5.83
Altman's Z-Score,6.87,6.74,6.11,5.37,6.79,7.21,6.64,6.80,6.55,5.95
