,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),17.68,17.34,15.73,12.86,13.61,8.46,10.70,14.68,17.52,10.96
Return on Assets (%),13.17,13.70,13.10,10.81,11.58,7.98,11.25,15.30,15.12,8.57
Return on Capital (%),15.01,14.68,13.20,10.60,11.12,6.94,9.06,11.88,12.83,8.06
Return on Invested Capital (%),24.00,22.51,22.61,19.94,19.20,12.73,33.69,32.45,20.14,15.83
Gross Margin (%),40.52,41.58,42.85,42.10,41.58,43.09,43.32,41.00,41.41,39.97
EBITDA Margin (%),18.60,20.18,21.55,20.07,19.04,21.57,22.61,20.35,20.11,20.29
Operating Margin (%),16.31,17.87,18.97,17.15,16.36,19.10,20.34,17.62,17.40,17.21
Incremental Operating Margin (%),5.51,54.38,-4.09,44.02,5.70,67.80,306.94,67.45,15.32,15.41
Pretax Margin (%),15.44,17.12,17.87,16.04,16.44,19.96,13.46,17.95,21.81,13.83
Profit Margin (%),11.91,12.48,13.12,12.41,13.08,8.03,10.39,16.16,19.41,11.84
Net Income to Common Margin (%),11.91,12.48,13.12,12.41,13.08,8.03,10.39,16.16,19.41,11.84
Effective Tax Rate (%),22.90,27.10,26.60,22.63,20.41,59.76,22.77,9.94,11.92,14.39
Dvd Payout Ratio (%),36.53,38.76,42.30,51.83,47.32,82.32,66.08,46.20,37.36,57.33
Sustainable Growth Rate (%),11.22,10.62,9.08,6.19,7.17,1.50,3.63,7.90,10.97,4.68
