,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,8.77,8.86,8.97,8.13,7.24,6.97,7.33,7.05,5.95,5.15
Days Sales Outstanding,41.60,41.19,40.69,44.89,50.41,52.38,49.77,51.75,61.37,70.82
Inventory Turnover,6.33,6.88,6.25,6.45,6.47,7.06,7.21,6.95,8.29,8.45
Days Inventory Outstanding,57.65,53.07,58.44,56.58,56.43,51.71,50.64,52.49,44.02,43.22
Accounts Payable Turnover,5.10,5.86,4.86,4.19,3.58,3.99,4.61,4.57,4.98,5.73
Accounts Payable Turnover Days,71.56,62.27,75.06,87.18,101.88,91.45,79.14,79.80,73.29,63.67
Cash Conversion Cycle,27.69,31.99,24.08,14.30,4.96,12.64,21.28,24.44,32.09,50.36
Inventory to Cash Days,-16.05,-11.88,-17.76,-11.69,-6.03,0.67,-0.87,-0.74,17.35,27.61
Inventories,1024,1022,976,887,866,902,897,878,744,960
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,1024,1022,976,887,866,902,897,878,744,960
