,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,16198,21513,19729,22159,26008,25870,29570,28909,33425,30451
- Cash & Cash Equivalents,493,402,394,423,313,177,147,543,818,465
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1,1,1,0,0,0,0,0,0,0
+ Total Debt,9484,9144,9932,11783,13610,15478,16496,17495,19629,20439
Enterprise Value,25190,30256,29268,33519,39305,41171,45919,45861,52236,50425
Total Capital,21803,22248,23965,25893,28449,31040,32905,34844,35313,36095
Total Debt/Capital (%),43.50,41.10,41.44,45.51,47.84,49.86,50.13,50.21,55.59,56.63
Total Debt / EV,0.38,0.30,0.34,0.35,0.35,0.38,0.36,0.38,0.38,0.41
EV/Sales,2.53,2.78,2.81,3.70,4.33,4.25,4.56,4.78,5.37,5.15
EV/EBITDA,6.87,7.47,6.67,10.30,10.88,11.30,12.18,12.68,16.41,18.09
EV/EBIT,10.96,11.53,9.88,21.27,27.50,17.92,19.58,21.36,29.33,33.53
EV/Cash Flow to Firm,7.41,8.90,7.03,9.38,10.49,12.54,11.86,12.74,25.16,23.46
EV/Free Cash Flow to Firm,4.05,4.86,3.65,4.26,4.88,5.61,6.43,6.91,10.68,10.01
Diluted Market Cap,16251,21605,19807,22291,26111,26024,29746,29082,33425,30696
Diluted Enterprise Value,25243,30348,29346,33651,39408,41325,46095,46034,52236,50670
EV per Share,49.80,59.81,57.84,66.38,77.83,81.69,91.11,90.99,103.64,101.46
TTM Sales,9968,10886,10415,9061,9084,9696,10076,9603,9722,9800
TTM EBITDA,3669,4050,4389,3255,3614,3643,3771,3616,3184,2787
TTM Operating Income,2299,2623,2962,1576,1429,2298,2345,2147,1781,1504
TTM Cash Flow to Firm,3401,3400,4165,3574,3746,3282,3873,3599,2076,2149
TTM Free Cash Flow to Firm,6212,6220,8028,7872,8053,7340,7137,6633,4893,5037
