,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,11465,10538,12720,16552,18908,12517,16765,15418,20312,12711
- Cash & Cash Equivalents,1804,2284,1670,1447,1500,1527,2330,5102,4703,5912
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,3644,3537,2651,3803,4114,4060,5041,4742,5054,537
+ Total Debt,13447,14159,12697,12988,12909,15131,15299,20879,24573,33869
Enterprise Value,26753,25381,26397,31896,34431,30182,34775,35937,45236,41204
Total Capital,17154,17594,14798,17342,19246,21620,24546,28717,33972,39204
Total Debt/Capital (%),78.39,80.48,85.80,74.89,67.07,69.99,62.33,72.71,72.33,86.39
Total Debt / EV,0.50,0.56,0.48,0.41,0.37,0.50,0.44,0.58,0.54,0.82
EV/Sales,2.73,2.52,2.87,3.37,3.19,2.57,2.70,6.96,4.67,3.14
EV/EBITDA,13.10,11.99,13.82,14.99,13.40,12.03,6.44,0,26.39,23.30
EV/EBIT,22.42,19.51,24.22,24.95,21.85,22.68,8.49,0,80.23,0
EV/Cash Flow to Firm,14.36,18.34,14.68,14.39,9.41,12.41,14.08,0,22.24,21.77
EV/Free Cash Flow to Firm,10.94,10.46,8.09,7.12,6.23,7.70,10.84,0,17.91,15.50
Diluted Market Cap,11448,10529,12226,16529,19326,13040,17581,15413,21814,13848
Diluted Enterprise Value,26736,25942,25903,31873,34849,30705,35591,35932,46738,42341
EV per Share,54.56,51.66,46.73,55.56,60.80,57.22,69.12,72.70,99.68,108.69
TTM Sales,9810,10082,9190,9455,10797,11763,12900,5162,9680,13127
TTM EBITDA,2042,2116,1910,2128,2569,2509,5401,-873,1714,1769
TTM Operating Income,1193,1301,1090,1278,1576,1331,4096,-2084,564,-1713
TTM Cash Flow to Firm,1862,1384,1798,2216,3660,2431,2470,-902,2034,1893
TTM Free Cash Flow to Firm,2446,2426,3264,4479,5524,3918,3209,-632,2525,2658
