,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,490,491,565,574,566,527,503,494,454,379
Diluted Weighted Avg Shares,490,491,543,573,579,550,528,494,487,413
Basic Weighted Avg Shares,490,491,543,568,572,544,524,494,482,409
Revenue per Share,20.03,20.54,16.93,16.64,18.87,21.61,24.61,10.45,20.09,32.08
EBITDA per Share,4.17,4.31,3.52,3.75,4.49,4.61,10.30,-1.77,3.56,4.32
Operating Income per Share,2.44,2.65,2.01,2.25,2.75,2.45,7.82,-4.22,1.17,-4.19
"Basic EPS, GAAP",-0.32,-0.31,-0.82,1.94,3.41,0.86,3.91,-2.09,2.60,3.60
Basic EPS from Cont Ops,0.12,0.26,-1.92,2.18,3.65,1.07,4.22,-2.67,2.51,0.51
"Diluted EPS, GAAP",-0.32,-0.31,-0.82,1.92,3.37,0.85,3.88,-2.09,2.57,3.57
Diluted EPS from Cont Ops,0.12,0.26,-1.92,2.16,3.61,1.06,4.20,-2.67,2.48,0.50
Dividend per Share,0,0,0,0,0.44,0.48,0.52,0.16,0.01,0.01
Cash Flow per Share,2.68,2.30,1.85,2.70,3.86,3.16,3.45,-3.02,2.85,4.29
Free Cash Flow per Basic Share,1.48,0.18,-0.85,-1.28,0.60,0.43,2.04,-3.57,1.83,2.42
Cash & Equivalents per Share,3.68,5.81,2.96,2.52,2.65,2.89,4.63,10.32,10.36,15.60
Book Value per Share,0.13,-0.21,-0.97,0.96,3.93,4.60,8.36,6.26,9.57,12.66
Tangible Book Value per Share,0.95,0.75,3.85,7.17,10.61,9.11,13.63,11.15,8.87,-3.20
