,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.81,0.84,0.75,0.63,0.48,0.52,0.73,2.75,1.37,1.31
Current Ratio,1.23,0.89,1.08,0.97,0.76,0.86,1.26,3.21,1.86,1.81
Quick Ratio,1.03,0.98,0.97,0.87,0.66,0.75,1.16,3.05,1.62,1.51
CFO/Avg Current Liab,0.63,0.40,0.36,0.68,0.81,0.57,0.59,-0.59,0.52,0.44
Common Equity/Total Assets,0.24,-0.39,-2.18,1.96,7.62,8.04,12.51,8.48,10.62,10.50
Long-Term Debt/Equity (%),170.74,169.29,159.17,129.49,109.07,142.72,119.08,184.65,211.91,606.92
Long-Term Debt/Capital (%),78.39,73.40,83.58,74.84,66.25,69.79,61.94,72.32,69.39,83.11
Long-Term Debt/Total Assets (%),51.50,48.36,49.05,46.07,43.73,49.94,45.20,56.90,57.64,71.31
Total Debt/Equity (%),170.74,185.61,163.39,129.57,110.42,143.13,119.82,185.65,220.90,630.88
Total Debt/Capital (%),78.39,80.48,85.80,74.89,67.07,69.99,62.33,72.71,72.33,86.39
Total Debt/Total Assets (%),51.50,53.03,50.35,46.10,44.27,50.09,45.49,57.21,60.08,74.12
CFO/Total Liabilities,7.19,5.93,5.76,8.45,12.63,8.77,8.68,-5.91,4.61,4.36
CFO/CapEx,2.24,1.09,0.69,0.68,1.18,1.16,2.45,-5.52,2.80,2.30
Altman's Z-Score,1.15,1.04,1.06,1.19,1.42,1.16,1.68,0.61,1.04,0.66
