,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,12.32,19.58,18.39,16.03,14.47,7.36,13.27,10.32,19.54,14.15
Price/Earnings Average,12.41,14.51,17.74,16.53,12.26,7.22,12.20,9.76,18.00,15.66
Price/Earnings High,14.84,19.87,20.25,19.51,16.31,8.53,14.43,12.86,22.54,20.09
Price/Earnings Low,9.32,9.96,12.94,13.69,9.24,5.95,9.97,8.04,14.39,13.38
Price/Book Value,1.55,2.52,2.36,1.78,1.42,1.04,0.95,1.05,1.22,1.15
Price/Book Value Average,1.56,1.87,2.27,1.83,1.20,1.02,0.87,0.99,1.12,1.27
Price/Book Value High,1.87,2.56,2.60,2.16,1.60,1.21,1.03,1.31,1.40,1.63
Price/Book Value Low,1.17,1.28,1.66,1.52,0.91,0.84,0.71,0.82,0.90,1.09
Price/Tangible Book Value,7.17,14.12,12.46,12.29,9.31,6.46,4.90,4.77,5.84,5.11
Price/Tangible Book Value Average,7.22,10.46,12.02,12.68,7.89,6.34,4.51,4.52,5.38,5.65
Price/Tangible Book Value High,8.63,14.33,13.72,14.96,10.50,7.49,5.33,5.95,6.74,7.25
Price/Tangible Book Value Low,5.42,7.19,8.77,10.50,5.95,5.22,3.68,3.72,4.30,4.83
Price/Sales,0.19,0.31,0.34,0.27,0.22,0.19,0.18,0.20,0.23,0.21
Price/Sales Average,0.19,0.23,0.33,0.28,0.19,0.19,0.17,0.19,0.22,0.24
Price/Sales High,0.23,0.32,0.38,0.33,0.25,0.22,0.20,0.25,0.27,0.30
Price/Sales Low,0.14,0.16,0.24,0.23,0.14,0.15,0.14,0.16,0.17,0.20
Price/Cash Flow,5.54,8.08,7.74,7.41,8.08,5.50,4.72,3.91,5.22,7.36
Price/Cash Flow Average,5.58,5.99,7.46,7.64,6.85,5.39,4.34,3.70,4.81,8.15
Price/Cash Flow High,6.67,8.20,8.52,9.02,9.11,6.37,5.13,4.88,6.03,10.46
Price/Cash Flow Low,4.19,4.11,5.45,6.33,5.16,4.44,3.55,3.05,3.85,6.97
Price/Free Cash Flow,3.32,4.89,4.64,4.04,4.48,3.24,2.85,2.78,3.72,4.35
Price/Free Cash Flow Average,3.34,3.62,4.48,4.17,3.80,3.18,2.62,2.63,3.43,4.82
Price/Free Cash Flow High,3.99,4.96,5.11,4.92,5.05,3.76,3.10,3.47,4.29,6.18
Price/Free Cash Flow Low,2.51,2.49,3.27,3.45,2.86,2.62,2.14,2.17,2.74,4.11
EV/Sales,0.29,0.41,0.44,0.38,0.33,0.30,0.34,0.33,0.36,0.34
EV/Sales Average,0.30,0.33,0.44,0.40,0.31,0.30,0.33,0.33,0.35,0.37
EV/Sales High,0.34,0.42,0.48,0.45,0.37,0.34,0.36,0.39,0.40,0.44
EV/Sales Low,0.25,0.26,0.35,0.35,0.26,0.27,0.30,0.30,0.30,0.33
EV/EBITDA,6.43,8.66,8.54,7.60,9.04,7.11,7.45,7.14,7.11,6.49
EV/EBITDA Average,6.67,7.15,8.47,7.93,8.39,7.26,7.35,7.09,6.91,7.09
EV/EBITDA High,7.50,8.96,9.38,8.93,10.05,8.05,8.01,8.36,7.97,8.37
EV/EBITDA Low,5.62,5.61,6.74,6.98,7.15,6.49,6.69,6.38,6.06,6.42
EV/EBIT,10.44,14.04,13.53,12.78,19.61,13.82,18.34,15.80,14.13,12.11
EV/EBIT Average,10.85,11.58,13.42,13.33,18.20,14.10,18.09,15.69,13.72,13.23
EV/EBIT High,12.18,14.52,14.85,15.01,21.80,15.64,19.71,18.51,15.83,15.63
EV/EBIT Low,9.14,9.09,10.68,11.73,15.51,12.62,16.46,14.12,12.04,12.00
Last Price,18.21,34.53,38.81,33.60,30.83,28.26,27.55,34.50,43.47,44.21
High Price,21.92,35.03,42.75,40.91,34.75,32.74,29.97,42.99,50.15,62.78
Low Price,13.77,17.57,27.32,28.71,19.69,22.85,20.70,26.87,32.00,41.82
Enterprise Value,28462,44057,48386,43903,40877,36119,41280,43929,49117,49983
Enterprise Value Average,29553,36334,47989,45797,37951,36864,40716,43606,47708,54602
Enterprise Value High,33195,45537,53119,51568,45449,40876,44366,51460,55055,64506
Enterprise Value Low,24904,28526,38198,40295,32346,32983,37062,39241,41860,49499
