,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,1016,974,967,924,870,798,788,758,727,716
Diluted Weighted Avg Shares,1040,994,980,958,904,818,805,781,754,727
Basic Weighted Avg Shares,1028,980,966,942,895,810,799,773,744,718
Revenue per Share,95.70,110.68,113.70,122.44,137.05,149.58,153.05,171.41,185.33,206.49
EBITDA per Share,4.31,5.19,5.86,6.13,5.05,6.27,6.93,7.96,9.28,10.73
Operating Income per Share,2.65,3.20,3.70,3.65,2.33,3.23,2.82,3.60,4.67,5.75
"Basic EPS, GAAP",1.48,1.76,2.11,2.10,2.13,3.84,2.08,3.34,2.22,3.13
Basic EPS from Cont Ops,1.49,1.78,2.12,2.08,2.11,3.80,1.89,3.35,2.24,3.13
"Diluted EPS, GAAP",1.46,1.74,2.08,2.06,2.11,3.80,2.06,3.31,2.19,3.09
Diluted EPS from Cont Ops,1.47,1.76,2.09,2.04,2.09,3.76,1.88,3.31,2.21,3.09
Dividend per Share,0.31,0.34,0.40,0.46,0.49,0.54,0.61,0.69,0.79,0.95
Cash Flow per Share,3.29,4.27,5.02,4.54,3.81,5.14,5.84,8.82,8.32,6.00
Free Cash Flow per Basic Share,1.02,1.38,1.55,0.61,0.67,1.48,1.92,5.11,4.81,1.72
Cash & Equivalents per Share,1.34,1.29,1.24,1.33,1.73,2.02,2.00,3.67,3.99,2.87
Book Value per Share,11.75,13.68,16.47,18.90,21.75,27.07,29.06,32.90,35.74,38.43
Tangible Book Value per Share,2.54,2.44,3.11,2.73,3.31,4.37,5.62,7.23,7.44,8.66
