,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,5928,5925,6416,7058,14399,13883,15187,16346,14373,14701
ST Debt,0,0,0,0,0,0,1109,742,6,1072
LT Debt,5928,5925,6416,7058,14399,13883,14078,15604,14367,13629
Total Debt/EBITDA,1.64,1.62,1.81,1.93,3.82,3.03,3.05,3.07,2.93,2.97
Net Debt/EBITDA,0.22,0.56,1.16,1.24,0.84,2.69,2.33,1.89,1.88,2.08
Total Debt/EBIT,1.90,1.85,2.09,2.21,4.36,3.67,3.83,4.02,3.92,4.08
Net Debt/EBIT,0.25,0.65,1.33,1.41,0.96,3.26,2.93,2.48,2.52,2.86
EBITDA to Interest Expense,14.08,12.97,11.77,12.12,10.48,8.15,9.45,8.99,8.83,9.77
EBITDA-CapEx/Interest Expense,12.66,10.98,10.21,9.07,7.91,5.93,7.05,6.60,6.29,6.93
EBIT to Interest Expense,12.15,11.33,10.22,10.61,9.16,6.73,7.52,6.85,6.60,7.12
Interest Expense,257,282,301,301,360,562,528,593,556,506
Common Equity/Total Assets,48.35,47.38,44.34,42.18,33.57,21.88,21.70,23.95,30.69,35.34
Long-Term Debt/Equity (%),55.82,81.89,116.19,134.21,204.30,169.57,159.63,147.50,111.15,89.01
Long-Term Debt/Capital (%),31.73,32.00,37.18,39.51,55.12,62.76,58.41,57.80,52.35,45.18
Long-Term Debt/Total Assets (%),22.47,22.30,26.24,27.56,41.24,36.87,34.26,35.09,33.74,31.15
Total Debt/Equity (%),55.82,81.89,116.19,134.21,204.30,169.57,172.21,154.51,111.19,96.01
Total Debt/Capital (%),31.73,32.00,37.18,39.51,55.12,62.76,63.01,60.55,52.38,48.73
Total Debt/Total Assets (%),22.47,22.30,26.24,27.56,41.24,36.87,36.96,36.76,33.76,33.60
Net Debt to Equity,7.33,28.50,74.19,85.89,45.03,150.29,131.92,95.43,71.58,67.27
Net Debt/Capital (%),5.75,14.07,27.42,29.48,21.31,59.89,53.23,45.71,38.70,37.33
EBITDA,3618,3658,3543,3649,3774,4580,4987,5332,4910,4943
EBITDA-CapEx,3254,3097,3072,2729,2846,3331,3723,3912,3495,3508
Operating Income (Loss),3123,3196,3076,3193,3299,3780,3969,4065,3671,3601
