,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,24791,29991,34462,40717,53429,41330,58591,50450,60096,83564
- Cash & Cash Equivalents,5150,3863,2319,2541,11225,1579,2245,4907,3530,2577
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,5928,5925,6416,7058,14399,13883,15187,16346,14373,14701
Enterprise Value,25569,32053,38559,45234,56603,53634,71533,61889,70939,95688
Total Capital,18684,18516,17258,17863,26121,22122,24103,26995,27442,30166
Total Debt/Capital (%),31.73,32.00,37.18,39.51,55.12,62.76,63.01,60.55,52.38,48.73
Total Debt / EV,0.23,0.18,0.17,0.16,0.25,0.26,0.21,0.26,0.20,0.15
EV/Sales,1.04,1.34,1.64,1.85,2.19,1.78,2.11,1.68,1.99,2.61
EV/EBITDA,7.07,8.76,10.88,12.40,15.00,11.71,14.34,11.61,14.45,19.36
EV/EBIT,8.19,10.03,12.54,14.17,17.16,14.19,18.02,15.22,19.32,26.57
EV/Cash Flow to Firm,9.62,11.48,16.22,14.88,19.85,12.44,15.02,12.86,17.72,28.77
EV/Free Cash Flow to Firm,8.46,9.56,13.54,11.42,14.98,9.64,11.87,9.93,13.09,20.10
Diluted Market Cap,26648,31976,36419,41981,53893,42297,59342,50717,61871,84897
Diluted Enterprise Value,27426,34038,40516,46498,57067,54601,72284,62156,72714,97021
EV per Share,117.51,161.13,212.68,258.38,325.14,314.37,426.18,371.22,453.91,624.77
TTM Sales,24661,23979,23526,24508,25803,30095,33841,36799,35667,36602
TTM EBITDA,3618,3658,3543,3649,3774,4580,4987,5332,4910,4943
TTM Operating Income,3123,3196,3076,3193,3299,3780,3969,4065,3671,3601
TTM Cash Flow to Firm,2658,2792,2377,3040,2851,4312,4763,4812,4003,3325
TTM Free Cash Flow to Firm,3022,3353,2848,3960,3779,5561,6027,6232,5418,4760
