,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,218,199,181,175,174,171,168,167,156,153
Diluted Weighted Avg Shares,234,212,192,181,176,175,170,168,161,156
Basic Weighted Avg Shares,230,209,189,179,174,174,169,167,160,155
Revenue per Share,107.41,114.84,124.21,136.99,147.95,173.26,199.89,220.22,222.50,236.29
EBITDA per Share,15.76,17.52,18.71,20.40,21.64,26.37,29.46,31.91,30.63,31.91
Operating Income per Share,13.60,15.31,16.24,17.85,18.92,21.76,23.44,24.33,22.90,23.25
"Basic EPS, GAAP",8.50,9.91,10.51,12.30,11.55,18.59,13.28,19.08,43.70,31.61
Basic EPS from Cont Ops,8.50,9.91,10.51,12.30,11.55,18.59,13.28,19.08,43.70,31.61
"Diluted EPS, GAAP",8.35,9.75,10.39,12.19,11.47,18.49,13.22,19.03,43.54,31.47
Diluted EPS from Cont Ops,8.35,9.75,10.39,12.19,11.47,18.49,13.22,19.03,43.54,31.47
Dividend per Share,2.37,2.70,3.18,3.58,3.95,4.73,5.20,5.70,6.13,6.79
Cash Flow per Share,10.81,12.42,11.41,15.72,14.98,22.03,25.38,25.76,22.25,18.73
Free Cash Flow per Basic Share,9.23,9.73,8.93,10.58,9.66,14.84,17.91,17.27,13.42,9.46
Cash & Equivalents per Share,23.67,19.42,12.79,14.51,64.48,9.26,13.38,29.43,22.59,16.83
Book Value per Share,58.62,63.29,59.80,61.72,67.33,48.29,53.12,63.87,83.62,100.97
Tangible Book Value per Share,-8.35,-26.30,-38.27,-41.08,-31.06,-69.50,-65.11,-46.32,-33.06,-16.90
