,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,8.90,8.73,8.33,7.98,7.09,11.10,24.40,26.03,24.03,24.58
Days Sales Outstanding,41.02,41.79,43.81,45.72,51.45,32.89,14.96,14.02,15.19,14.85
Inventory Turnover,25.78,25.53,23.09,23.08,24.87,32.50,37.00,38.03,36.18,32.56
Days Inventory Outstanding,14.16,14.30,15.81,15.81,14.67,11.23,9.87,9.60,10.09,11.21
Accounts Payable Turnover,14.64,14.54,13.88,13.22,12.33,12.06,12.12,14.53,14.21,12.25
Accounts Payable Turnover Days,24.94,25.10,26.30,27.62,29.61,30.26,30.12,25.12,25.68,29.80
Cash Conversion Cycle,30.24,30.99,33.31,33.92,36.52,13.86,-5.29,-1.50,-0.40,-3.75
Inventory to Cash Days,26.86,27.49,28.00,29.91,36.78,21.66,5.09,4.42,5.10,3.64
Inventories,698,742,807,816,780,654,783,759,811,978
Raw Materials,102,106,103,100,97,277,317,329,333,404
Work In Process,1601,1509,1511,1823,2079,418,507,492,478,574
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
