,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.89,0.66,0.42,0.45,1.61,0.19,0.24,0.51,0.37,0.22
Current Ratio,1.63,1.39,1.16,1.22,2.35,1.17,1.13,1.60,1.30,1.08
Quick Ratio,1.35,1.13,0.95,1.04,2.18,0.97,0.94,1.21,1.10,0.87
CFO/Avg Current Liab,0.42,0.44,0.38,0.51,0.41,0.50,0.49,0.45,0.37,0.27
Common Equity/Total Assets,48.35,47.38,44.34,42.18,33.57,21.88,21.70,23.95,30.69,35.34
Long-Term Debt/Equity (%),55.82,81.89,116.19,134.21,204.30,169.57,159.63,147.50,111.15,89.01
Long-Term Debt/Capital (%),31.73,32.00,37.18,39.51,55.12,62.76,58.41,57.80,52.35,45.18
Long-Term Debt/Total Assets (%),22.47,22.30,26.24,27.56,41.24,36.87,34.26,35.09,33.74,31.15
Total Debt/Equity (%),55.82,81.89,116.19,134.21,204.30,169.57,172.21,154.51,111.19,96.01
Total Debt/Capital (%),31.73,32.00,37.18,39.51,55.12,62.76,63.01,60.55,52.38,48.73
Total Debt/Total Assets (%),22.47,22.30,26.24,27.56,41.24,36.87,36.96,36.76,33.76,33.60
CFO/Total Liabilities,15.75,13.41,11.42,13.82,9.38,12.99,13.32,12.70,12.03,10.20
CFO/CapEx,6.82,4.62,4.59,3.06,2.82,3.06,3.40,3.03,2.52,2.02
Altman's Z-Score,5.03,4.80,5.23,5.10,4.00,4.00,3.93,3.64,4.05,4.51
