,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,16745,19766,19825,17977,28189,26658,44606,53417,72596,51043
- Cash & Cash Equivalents,1895,1220,1757,2052,1072,1685,1832,2597,1811,1769
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,80,231,232,198,213,197,225,194,189,170
+ Total Debt,2102,2547,3401,3363,5541,5676,663,615,665,474
Enterprise Value,16820,20866,21226,19313,32759,30713,43564,51530,71548,49828
Total Capital,7487,8826,10345,10253,13222,14470,10547,11823,13619,14265
Total Debt/Capital (%),28.07,28.86,32.87,32.80,41.90,39.22,6.29,5.20,4.88,3.32
Total Debt / EV,0.12,0.12,0.16,0.17,0.17,0.18,0.02,0.01,0.01,0.01
EV/Sales,5.66,6.26,6.09,5.36,7.79,6.91,9.02,9.59,11.51,9.11
EV/EBITDA,12.49,13.54,13.32,11.76,16.46,14.51,19.15,19.32,23.07,21.40
EV/EBIT,13.42,14.44,14.34,12.74,17.89,15.95,20.99,21.06,25.16,24.95
EV/Cash Flow to Firm,16.91,18.91,17.12,14.86,37.97,18.69,23.51,22.23,33.02,29.91
EV/Free Cash Flow to Firm,16.22,17.71,15.97,13.65,34.35,17.71,22.67,21.28,31.03,25.57
Diluted Market Cap,17491,20766,20566,18420,28666,27090,45536,54047,73480,51461
Diluted Enterprise Value,17778,22324,22441,19930,33348,31277,44592,52259,72523,50336
EV per Share,78.61,102.10,108.25,101.27,171.54,160.55,232.11,275.42,385.41,271.99
TTM Sales,2973,3334,3485,3604,4204,4443,4829,5371,6218,5468
TTM EBITDA,1347,1541,1593,1643,1990,2117,2275,2667,3101,2328
TTM Operating Income,1254,1446,1480,1516,1832,1925,2075,2447,2844,1997
TTM Cash Flow to Firm,995,1104,1240,1300,863,1643,1853,2318,2167,1666
TTM Free Cash Flow to Firm,1037,1178,1329,1415,954,1734,1922,2421,2306,1949
