,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2102,2547,3401,3363,5541,5676,663,615,665,474
ST Debt,0,0,0,300,429,450,89,94,105,106
LT Debt,2102,2547,3401,3063,5111,5226,574,521,560,368
Total Debt/EBITDA,1.56,1.65,2.13,2.05,2.78,2.68,0.29,0.23,0.21,0.20
Net Debt/EBITDA,0.15,0.86,1.03,0.80,2.25,1.89,1.65,1.43,1.81,2.41
Total Debt/EBIT,1.68,1.76,2.30,2.22,3.02,2.95,0.32,0.25,0.23,0.24
Net Debt/EBIT,0.17,0.92,1.11,0.87,2.44,2.07,1.81,1.56,1.97,2.81
EBITDA to Interest Expense,13.85,12.48,12.77,11.05,9.74,9.18,10.11,12.35,15.43,9.46
EBITDA-CapEx/Interest Expense,13.41,11.87,12.05,10.27,9.29,8.78,9.80,11.87,14.74,8.31
EBIT to Interest Expense,12.89,11.70,11.86,10.20,8.96,8.35,9.22,11.33,14.15,8.12
Interest Expense,97,124,125,149,204,231,225,216,201,246
Common Equity/Total Assets,120.73,129.22,131.01,125.62,86.79,90.25,94.10,88.76,86.96,94.93
Long-Term Debt/Equity (%),604.14,5937.76,0,0,0,796.05,69.07,29.55,19.20,13.69
Long-Term Debt/Capital (%),28.07,28.86,32.87,29.87,38.66,36.12,5.44,4.41,4.11,2.58
Long-Term Debt/Total Assets (%),47.83,54.43,66.38,57.50,59.40,54.86,5.59,4.20,3.81,2.56
Total Debt/Equity (%),604.14,5937.76,-1021.32,-327.36,-4822.02,864.58,79.78,34.88,22.81,17.63
Total Debt/Capital (%),28.07,28.86,32.87,32.80,41.90,39.22,6.29,5.20,4.88,3.32
Total Debt/Total Assets (%),47.83,54.43,66.38,63.13,64.39,59.58,6.46,4.96,4.53,3.30
Net Debt to Equity,59.59,3095.10,-493.57,-127.66,-3889.47,607.92,451.14,216.96,192.11,209.00
Net Debt/Capital (%),3.71,17.46,19.14,15.99,36.78,31.22,43.02,41.46,47.44,44.97
EBITDA,1347,1541,1593,1643,1990,2117,2275,2667,3101,2328
EBITDA-CapEx,1305,1467,1504,1528,1899,2026,2206,2564,2962,2045
Operating Income (Loss),1254,1446,1480,1516,1832,1925,2075,2447,2844,1997
