,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),16.05,17.42,14.75,3.98,14.13,16.30,15.58,17.20,18.62,10.41
Return on Assets (%),19.26,21.79,19.20,5.10,14.36,14.45,14.37,15.68,16.35,9.47
Return on Capital (%),12.35,12.95,10.63,3.21,9.45,10.70,12.73,17.44,18.67,11.23
Return on Invested Capital (%),38.28,39.29,35.97,27.78,26.50,25.70,41.56,97.64,74.50,45.37
Gross Margin (%),72.33,72.10,71.98,71.52,70.91,71.97,71.28,72.54,73.67,70.50
EBITDA Margin (%),45.32,46.22,45.73,45.58,47.33,47.65,47.11,49.66,49.87,42.57
Operating Margin (%),42.18,43.35,42.47,42.06,43.57,43.33,42.97,45.56,45.74,36.52
Incremental Operating Margin (%),62.51,52.99,22.84,30.33,52.59,39.23,38.78,68.63,46.87,112.93
Pretax Margin (%),39.34,43.82,39.59,15.48,42.50,37.61,37.48,41.50,44.31,32.19
Profit Margin (%),27.06,29.65,27.01,7.40,23.80,29.48,29.45,33.10,35.61,25.13
Net Income to Common Margin (%),27.06,29.65,27.01,7.40,23.80,29.48,29.45,33.10,35.61,25.13
Effective Tax Rate (%),30.22,31.14,31.17,50.57,43.60,21.04,21.05,20.28,19.64,21.93
Dvd Payout Ratio (%),23.85,23.06,28.41,100.04,28.62,25.37,26.32,23.65,20.91,37.48
Sustainable Growth Rate (%),12.23,13.40,10.56,0.00,10.09,12.17,11.48,13.13,14.73,6.51
