,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,21.34,20.61,21.49,68.14,28.19,20.39,31.64,30.12,32.92,37.29
Price/Earnings Average,17.10,18.63,21.85,71.00,23.99,24.08,26.19,28.03,29.03,40.11
Price/Earnings High,21.40,21.79,24.21,80.11,29.39,27.50,31.99,32.28,34.35,52.54
Price/Earnings Low,11.09,15.47,18.18,56.21,17.86,18.91,18.09,17.32,22.01,30.81
Price/Book Value,3.16,3.27,2.95,2.69,3.77,3.10,4.62,4.85,5.69,3.75
Price/Book Value Average,2.53,2.95,3.00,2.80,3.21,3.66,3.82,4.51,5.02,4.03
Price/Book Value High,3.16,3.45,3.33,3.16,3.93,4.18,4.67,5.20,5.93,5.28
Price/Book Value Low,1.64,2.45,2.50,2.22,2.39,2.88,2.64,2.79,3.80,3.10
Price/Tangible Book Value,-31.07,-14.93,-12.33,-7.66,-5.13,-5.68,-10.16,-11.57,-13.08,-9.52
Price/Tangible Book Value Average,-24.90,-13.50,-12.53,-7.98,-4.36,-6.71,-8.41,-10.77,-11.53,-10.24
Price/Tangible Book Value High,-31.15,-15.78,-13.88,-9.00,-5.34,-7.67,-10.28,-12.40,-13.65,-13.42
Price/Tangible Book Value Low,-16.15,-11.20,-10.42,-6.32,-3.25,-5.27,-5.81,-6.65,-8.74,-7.87
Price/Sales,5.78,6.11,5.81,5.04,6.71,6.01,9.32,9.97,11.72,9.37
Price/Sales Average,4.63,5.52,5.90,5.25,5.71,7.10,7.71,9.28,10.34,10.08
Price/Sales High,5.79,6.46,6.54,5.93,6.99,8.11,9.42,10.69,12.23,13.20
Price/Sales Low,3.00,4.59,4.91,4.16,4.25,5.57,5.33,5.73,7.84,7.74
Price/Cash Flow,18.53,20.01,17.53,14.82,37.74,18.27,26.86,24.96,36.36,34.76
Price/Cash Flow Average,14.84,18.08,17.82,15.44,32.12,21.58,22.23,23.23,32.06,37.39
Price/Cash Flow High,18.57,21.15,19.74,17.42,39.33,24.65,27.16,26.75,37.93,48.97
Price/Cash Flow Low,9.63,15.01,14.83,12.22,23.91,16.95,15.36,14.35,24.30,28.72
Price/Free Cash Flow,18.05,19.00,16.55,13.73,34.19,17.45,26.11,24.03,34.27,29.29
Price/Free Cash Flow Average,14.46,17.17,16.82,14.31,29.10,20.62,21.61,22.36,30.22,31.50
Price/Free Cash Flow High,18.09,20.08,18.63,16.15,35.63,23.54,26.40,25.75,35.75,41.26
Price/Free Cash Flow Low,9.38,14.25,13.99,11.33,21.66,16.19,14.93,13.82,22.91,24.19
EV/Sales,5.66,6.26,6.09,5.36,7.79,6.91,9.02,9.59,11.51,9.11
EV/Sales Average,4.61,5.83,6.32,5.62,6.82,8.03,7.45,8.92,10.14,9.84
EV/Sales High,5.74,6.73,6.95,6.28,8.10,9.04,9.14,10.32,12.03,12.95
EV/Sales Low,3.02,4.92,5.35,4.53,5.36,6.51,5.09,5.39,7.65,7.51
EV/EBITDA,12.49,13.54,13.32,11.76,16.46,14.51,19.15,19.32,23.07,21.40
EV/EBITDA Average,10.17,12.60,13.83,12.32,14.41,16.85,15.82,17.97,20.34,23.10
EV/EBITDA High,12.67,14.57,15.19,13.78,17.12,18.96,19.41,20.79,24.11,30.41
EV/EBITDA Low,6.67,10.63,11.70,9.94,11.33,13.66,10.80,10.85,15.34,17.63
EV/EBIT,13.42,14.44,14.34,12.74,17.89,15.95,20.99,21.06,25.16,24.95
EV/EBIT Average,10.93,13.44,14.89,13.35,15.66,18.53,17.34,19.58,22.17,26.93
EV/EBIT High,13.62,15.53,16.36,14.94,18.60,20.85,21.28,22.66,26.29,35.45
EV/EBIT Low,7.17,11.34,12.60,10.78,12.31,15.02,11.84,11.82,16.72,20.55
Last Price,78.26,96.72,101.11,94.27,147.61,139.35,237.66,285.51,391.06,278.62
High Price,78.46,102.24,113.87,110.83,153.86,187.98,240.31,305.96,407.94,392.53
Low Price,40.67,72.57,85.50,77.76,93.51,129.26,135.92,164.19,261.38,230.16
Enterprise Value,16820,20866,21226,19313,32759,30713,43564,51530,71548,49828
Enterprise Value Average,13704,19424,22029,20242,28674,35676,35980,47919,63061,53779
Enterprise Value High,17075,22453,24203,22644,34064,40149,44159,55455,74773,70786
Enterprise Value Low,8989,16389,18640,16338,22539,28915,24566,28931,47566,41040
